startValue,endValue,quantity
77600,77799,5
77800,77999,4
78000,78199,5
78200,78399,5
78400,78599,7
78600,78799,6
78800,78999,2
79000,79199,5
79200,79399,5
79400,79599,6
79600,79799,9
79800,79999,9
80000,80199,5
80200,80399,9
80400,80599,9
80600,80799,6
80800,80999,8
81000,81199,7
81200,81399,8
81400,81599,8
81600,81799,9
81800,81999,7
82000,82199,16
82200,82399,12
82400,82599,9
82600,82799,7
82800,82999,10
83000,83199,10
83200,83399,8
83400,83599,6
83600,83799,4
83800,83999,11
84000,84199,6
84200,84399,3
84400,84599,5
84600,84799,7
84800,84999,9
85000,85199,8
85200,85399,7
85400,85599,5
85600,85799,6
85800,85999,9
86000,86199,7
86200,86399,6
86400,86599,12
86600,86799,9
86800,86999,6
87000,87199,6
87200,87399,8
87400,87599,11
87600,87799,5
87800,87999,10
88000,88199,11
88200,88399,10
88400,88599,4
88600,88799,5
88800,88999,5
89000,89199,4
89200,89399,2
89400,89599,9
89600,89799,7
89800,89999,4
90000,90199,4
90200,90399,5
90400,90599,5
90600,90799,10
90800,90999,7
91000,91199,5
91200,91399,5
91400,91599,3
91600,91799,4
91800,91999,4
92000,92199,7
92200,92399,6
92400,92599,1
92600,92799,4
92800,92999,2
93000,93199,2
93200,93399,4
93400,93599,4
93600,93799,5
93800,93999,5
94000,94199,3
94200,94399,2
94400,94599,4
94600,94799,5
94800,94999,5
95000,95199,5
95200,95399,5
95400,95599,4
95600,95799,6
95800,95999,3
96000,96199,9
96200,96399,4
96400,96599,5
96600,96799,6
96800,96999,7
97000,97199,10
97200,97399,5
97400,97599,5
97600,97799,5
97800,97999,2
98000,98199,9
98200,98399,4
98400,98599,5
98600,98799,2
98800,98999,6
99000,99199,5
99200,99399,8
99400,99599,4
99600,99799,1
99800,99999,4
100000,100199,3
100200,100399,7
100400,100599,4
100600,100799,5
100800,100999,7
101000,101199,6
101200,101399,3
101400,101599,8
101600,101799,4
101800,101999,2
102000,102199,4
102200,102399,4
102400,102599,4
102600,102799,8
102800,102999,5
103000,103199,9
103200,103399,1
103400,103599,3
103600,103799,2
103800,103999,4
104000,104199,2
104200,104399,6
104400,104599,2
104600,104799,4
104800,104999,6
105000,105199,12
105200,105399,12
105400,105599,2
105600,105799,2
105800,105999,5
106000,106199,5
106200,106399,5
106400,106599,3
106600,106799,6
106800,106999,5
107000,107199,3
107200,107399,5
107400,107599,5
107600,107799,4
107800,107999,3
108000,108199,7
108200,108399,6
108400,108599,3
108600,108799,1
108800,108999,3
109000,109199,7
109200,109399,4
109400,109599,5
109600,109799,3
109800,109999,9
110000,110199,4
110200,110399,4
110400,110599,3
110600,110799,5
110800,110999,6
111000,111199,3
111200,111399,2
111400,111599,3
111600,111799,5
111800,111999,5
112000,112199,4
112200,112399,6
112400,112599,3
112600,112799,3
112800,112999,2
113000,113199,6
113200,113399,3
113400,113599,6
113600,113799,5
113800,113999,7
114000,114199,3
114200,114399,6
114400,114599,4
114600,114799,4
114800,114999,4
115000,115199,2
115200,115399,3
115400,115599,2
115600,115799,3
115800,115999,3
116000,116199,6
116200,116399,4
116400,116599,6
116600,116799,1
116800,116999,3
117000,117199,3
117200,117399,3
117400,117599,4
117600,117799,3
117800,117999,3
118000,118199,7
118200,118399,3
118400,118599,3
118600,118799,3
118800,118999,5
119000,119199,3
119200,119399,4
119400,119599,7
119600,119799,5
119800,119999,3
120000,120199,6
120200,120399,2
120400,120599,0
120600,120799,5
120800,120999,5
121000,121199,2
121200,121399,4
121400,121599,7
121600,121799,1
121800,121999,2
122000,122199,3
122200,122399,2
122400,122599,3
122600,122799,6
122800,122999,2
123000,123199,5
123200,123399,3
123400,123599,0
123600,123799,0
123800,123999,4
124000,124199,4
124200,124399,4
124400,124599,4
124600,124799,3
124800,124999,3
125000,125199,1
125200,125399,5
125400,125599,4
125600,125799,2
125800,125999,2
126000,126199,4
126200,126399,1
126400,126599,2
126600,126799,5
126800,126999,4
127000,127199,3
127200,127399,4
127400,127599,1
127600,127799,4
127800,127999,2
128000,128199,4
128200,128399,1
128400,128599,1
128600,128799,8
128800,128999,2
129000,129199,1
129200,129399,2
129400,129599,2
129600,129799,1
129800,129999,1
130000,130199,1
130200,130399,5
130400,130599,4
130600,130799,2
130800,130999,2
131000,131199,3
131200,131399,2
131400,131599,0
131600,131799,6
131800,131999,5
132000,132199,1
132200,132399,0
132400,132599,2
132600,132799,1
132800,132999,3
133000,133199,0
133200,133399,4
133400,133599,4
133600,133799,2
133800,133999,3
134000,134199,1
134200,134399,3
134400,134599,2
134600,134799,3
134800,134999,1
135000,135199,0
135200,135399,1
135400,135599,5
135600,135799,3
135800,135999,5
136000,136199,2
136200,136399,5
136400,136599,0
136600,136799,6
136800,136999,3
137000,137199,3
137200,137399,4
137400,137599,1
137600,137799,2
137800,137999,1
138000,138199,3
138200,138399,3
138400,138599,2
138600,138799,0
138800,138999,4
139000,139199,3
139200,139399,1
139400,139599,2
139600,139799,5
139800,139999,1
140000,140199,3
140200,140399,6
140400,140599,3
140600,140799,6
140800,140999,5
141000,141199,4
141200,141399,2
141400,141599,1
141600,141799,1
141800,141999,1
142000,142199,2
142200,142399,5
142400,142599,4
142600,142799,1
142800,142999,2
143000,143199,1
143200,143399,3
143400,143599,4
143600,143799,1
143800,143999,0
144000,144199,1
144200,144399,3
144400,144599,4
144600,144799,4
144800,144999,1
145000,145199,3
145200,145399,2
145400,145599,1
145600,145799,1
145800,145999,1
146000,146199,1
146200,146399,1
146400,146599,1
146600,146799,1
146800,146999,6
147000,147199,2
147200,147399,1
147400,147599,0
147600,147799,3
147800,147999,2
148000,148199,1
148200,148399,3
148400,148599,3
148600,148799,3
148800,148999,2
149000,149199,1
149200,149399,4
149400,149599,7
149600,149799,2
149800,149999,1
150000,150199,0
150200,150399,6
150400,150599,0
150600,150799,1
150800,150999,0
151000,151199,1
151200,151399,0
151400,151599,2
151600,151799,0
151800,151999,1
152000,152199,1
152200,152399,1
152400,152599,2
152600,152799,0
152800,152999,2
153000,153199,2
153200,153399,3
153400,153599,1
153600,153799,1
153800,153999,2
154000,154199,2
154200,154399,2
154400,154599,0
154600,154799,1
154800,154999,1
155000,155199,0
155200,155399,1
155400,155599,0
155600,155799,2
155800,155999,2
156000,156199,1
156200,156399,3
156400,156599,0
156600,156799,2
156800,156999,1
157000,157199,4
157200,157399,1
157400,157599,1
157600,157799,4
157800,157999,3
158000,158199,2
158200,158399,4
158400,158599,3
158600,158799,5
158800,158999,3
159000,159199,0
159200,159399,1
159400,159599,2
159600,159799,2
159800,159999,2
160000,160199,1
160200,160399,3
160400,160599,1
160600,160799,1
160800,160999,3
161000,161199,1
161200,161399,3
161400,161599,2
161600,161799,3
161800,161999,2
162000,162199,3
162200,162399,0
162400,162599,3
162600,162799,1
162800,162999,1
163000,163199,3
163200,163399,1
163400,163599,2
163600,163799,4
163800,163999,1
164000,164199,0
164200,164399,2
164400,164599,2
164600,164799,4
164800,164999,2
165000,165199,3
165200,165399,4
165400,165599,2
165600,165799,4
165800,165999,5
166000,166199,2
166200,166399,0
166400,166599,0
166600,166799,3
166800,166999,2
167000,167199,1
167200,167399,1
167400,167599,4
167600,167799,1
167800,167999,4
168000,168199,0
168200,168399,1
168400,168599,1
168600,168799,2
168800,168999,2
169000,169199,1
169200,169399,2
169400,169599,2
169600,169799,2
169800,169999,1
170000,170199,3
170200,170399,1
170400,170599,2
170600,170799,2
170800,170999,1
171000,171199,2
171200,171399,2
171400,171599,0
171600,171799,1
171800,171999,0
172000,172199,0
172200,172399,1
172400,172599,2
172600,172799,1
172800,172999,2
173000,173199,1
173200,173399,0
173400,173599,3
173600,173799,0
173800,173999,4
174000,174199,0
174200,174399,0
174400,174599,3
174600,174799,0
174800,174999,0
175000,175199,1
175200,175399,1
175400,175599,1
175600,175799,1
175800,175999,0
176000,176199,2
176200,176399,2
176400,176599,4
176600,176799,1
176800,176999,1
177000,177199,3
177200,177399,2
177400,177599,0
177600,177799,1
177800,177999,1
178000,178199,1
178200,178399,0
178400,178599,1
178600,178799,2
178800,178999,2
179000,179199,0
179200,179399,1
179400,179599,1
179600,179799,0
179800,179999,1
180000,180199,1
180200,180399,0
180400,180599,3
180600,180799,1
180800,180999,2
181000,181199,2
181200,181399,1
181400,181599,1
181600,181799,4
181800,181999,0
182000,182199,0
182200,182399,0
182400,182599,1
182600,182799,0
182800,182999,1
183000,183199,1
183200,183399,2
183400,183599,2
183600,183799,0
183800,183999,0
184000,184199,2
184200,184399,3
184400,184599,0
184600,184799,3
184800,184999,0
185000,185199,0
185200,185399,3
185400,185599,0
185600,185799,1
185800,185999,1
186000,186199,0
186200,186399,1
186400,186599,1
186600,186799,3
186800,186999,0
187000,187199,1
187200,187399,3
187400,187599,1
187600,187799,3
187800,187999,2
188000,188199,3
188200,188399,0
188400,188599,0
188600,188799,0
188800,188999,1
189000,189199,2
189200,189399,0
189400,189599,3
189600,189799,2
189800,189999,1
190000,190199,0
190200,190399,0
190400,190599,1
190600,190799,1
190800,190999,0
191000,191199,1
191200,191399,0
191400,191599,2
191600,191799,2
191800,191999,0
192000,192199,2
192200,192399,2
192400,192599,2
192600,192799,3
192800,192999,0
193000,193199,1
193200,193399,0
193400,193599,0
193600,193799,2
193800,193999,1
194000,194199,1
194200,194399,2
194400,194599,1
194600,194799,0
194800,194999,0
195000,195199,3
195200,195399,0
195400,195599,1
195600,195799,1
195800,195999,0
196000,196199,0
196200,196399,0
196400,196599,0
196600,196799,1
196800,196999,0
197000,197199,1
197200,197399,2
197400,197599,1
197600,197799,2
197800,197999,2
198000,198199,2
198200,198399,0
198400,198599,0
198600,198799,2
198800,198999,0
199000,199199,0
199200,199399,1
199400,199599,0
199600,199799,0
199800,199999,1
200000,200199,0
200200,200399,2
200400,200599,1
200600,200799,1
200800,200999,0
201000,201199,0
201200,201399,0
201400,201599,0
201600,201799,1
201800,201999,0
202000,202199,1
202200,202399,2
202400,202599,0
202600,202799,0
202800,202999,1
203000,203199,0
203200,203399,1
203400,203599,0
203600,203799,1
203800,203999,2
204000,204199,0
204200,204399,1
204400,204599,1
204600,204799,0
204800,204999,1
205000,205199,0
205200,205399,0
205400,205599,1
205600,205799,0
205800,205999,1
206000,206199,1
206200,206399,1
206400,206599,1
206600,206799,1
206800,206999,0
207000,207199,0
207200,207399,0
207400,207599,0
207600,207799,0
207800,207999,0
208000,208199,1
208200,208399,1
208400,208599,0
208600,208799,2
208800,208999,1
209000,209199,1
209200,209399,0
209400,209599,1
209600,209799,0
209800,209999,1
210000,210199,0
210200,210399,1
210400,210599,1
210600,210799,0
210800,210999,0
211000,211199,0
211200,211399,0
211400,211599,1
211600,211799,1
211800,211999,0
212000,212199,0
212200,212399,0
212400,212599,0
212600,212799,0
212800,212999,2
213000,213199,1
213200,213399,0
213400,213599,1
213600,213799,1
213800,213999,0
214000,214199,0
214200,214399,0
214400,214599,0
214600,214799,1
214800,214999,0
215000,215199,0
215200,215399,2
215400,215599,1
215600,215799,0
215800,215999,1
216000,216199,1
216200,216399,0
216400,216599,2
216600,216799,2
216800,216999,0
217000,217199,1
217200,217399,1
217400,217599,0
217600,217799,0
217800,217999,1
218000,218199,2
218200,218399,0
218400,218599,1
218600,218799,0
218800,218999,0
219000,219199,0
219200,219399,2
219400,219599,0
219600,219799,1
219800,219999,0
220000,220199,2
220200,220399,0
220400,220599,0
220600,220799,0
220800,220999,0
221000,221199,0
221200,221399,0
221400,221599,0
221600,221799,1
221800,221999,1
222000,222199,0
222200,222399,0
222400,222599,0
222600,222799,1
222800,222999,1
223000,223199,0
223200,223399,0
223400,223599,1
223600,223799,0
223800,223999,0
224000,224199,1
224200,224399,0
224400,224599,0
224600,224799,0
224800,224999,0
225000,225199,0
225200,225399,0
225400,225599,0
225600,225799,0
225800,225999,2
226000,226199,0
226200,226399,0
226400,226599,1
226600,226799,1
226800,226999,1
227000,227199,0
227200,227399,0
227400,227599,0
227600,227799,0
227800,227999,0
228000,228199,1
228200,228399,1
228400,228599,1
228600,228799,1
228800,228999,1
229000,229199,0
229200,229399,1
229400,229599,1
229600,229799,1
229800,229999,0
230000,230199,0
230200,230399,0
230400,230599,2
230600,230799,0
230800,230999,0
231000,231199,0
231200,231399,1
231400,231599,1
231600,231799,0
231800,231999,0
232000,232199,0
232200,232399,1
232400,232599,1
232600,232799,0
232800,232999,0
233000,233199,1
233200,233399,0
233400,233599,1
233600,233799,1
233800,233999,0
234000,234199,0
234200,234399,0
234400,234599,0
234600,234799,0
234800,234999,0
235000,235199,0
235200,235399,0
235400,235599,0
235600,235799,0
235800,235999,1
236000,236199,0
236200,236399,1
236400,236599,1
236600,236799,0
236800,236999,0
237000,237199,0
237200,237399,0
237400,237599,0
237600,237799,0
237800,237999,0
238000,238199,0
238200,238399,1
238400,238599,2
238600,238799,0
238800,238999,0
239000,239199,0
239200,239399,0
239400,239599,0
239600,239799,0
239800,239999,0
240000,240199,0
240200,240399,0
240400,240599,1
240600,240799,0
240800,240999,0
241000,241199,0
241200,241399,0
241400,241599,0
241600,241799,0
241800,241999,0
242000,242199,0
242200,242399,0
242400,242599,0
242600,242799,0
242800,242999,0
243000,243199,0
243200,243399,0
243400,243599,0
243600,243799,1
243800,243999,0
244000,244199,0
244200,244399,0
244400,244599,0
244600,244799,0
244800,244999,0
245000,245199,0
245200,245399,1
245400,245599,0
245600,245799,1
245800,245999,0
246000,246199,0
246200,246399,0
246400,246599,0
246600,246799,0
246800,246999,0
247000,247199,0
247200,247399,0
247400,247599,0
247600,247799,0
247800,247999,0
248000,248199,0
248200,248399,1
248400,248599,0
248600,248799,2
248800,248999,0
249000,249199,0
249200,249399,1
249400,249599,0
249600,249799,1
249800,249999,0
250000,250199,0
250200,250399,0
250400,250599,0
250600,250799,0
250800,250999,0
251000,251199,0
251200,251399,0
251400,251599,1
251600,251799,0
251800,251999,1
252000,252199,0
252200,252399,1
252400,252599,0
252600,252799,0
252800,252999,0
253000,253199,0
253200,253399,0
253400,253599,0
253600,253799,1
253800,253999,0
254000,254199,0
254200,254399,0
254400,254599,0
254600,254799,0
254800,254999,0
255000,255199,0
255200,255399,1
255400,255599,0
255600,255799,0
255800,255999,0
256000,256199,0
256200,256399,0
256400,256599,0
256600,256799,1
256800,256999,0
257000,257199,0
257200,257399,0
257400,257599,0
257600,257799,0
257800,257999,0
258000,258199,1
258200,258399,0
258400,258599,0
258600,258799,0
258800,258999,0
259000,259199,0
259200,259399,1
259400,259599,0
259600,259799,0
259800,259999,1
260000,260199,0
260200,260399,0
260400,260599,0
260600,260799,0
260800,260999,0
261000,261199,0
261200,261399,0
261400,261599,0
261600,261799,0
261800,261999,0
262000,262199,0
262200,262399,1
262400,262599,0
262600,262799,0
262800,262999,0
263000,263199,0
263200,263399,0
263400,263599,0
263600,263799,0
263800,263999,0
264000,264199,0
264200,264399,0
264400,264599,0
264600,264799,0
264800,264999,0
265000,265199,0
265200,265399,0
265400,265599,0
265600,265799,0
265800,265999,0
266000,266199,0
266200,266399,0
266400,266599,0
266600,266799,0
266800,266999,0
267000,267199,0
267200,267399,0
267400,267599,0
267600,267799,0
267800,267999,0
268000,268199,1
268200,268399,0
268400,268599,0
268600,268799,0
268800,268999,1
269000,269199,0
269200,269399,0
269400,269599,0
269600,269799,0
269800,269999,0
270000,270199,1
270200,270399,0
270400,270599,0
270600,270799,0
270800,270999,0
271000,271199,0
271200,271399,0
271400,271599,0
271600,271799,0
271800,271999,0
272000,272199,0
272200,272399,0
272400,272599,0
272600,272799,0
272800,272999,0
273000,273199,0
273200,273399,0
273400,273599,0
273600,273799,0
273800,273999,0
274000,274199,0
274200,274399,1
274400,274599,0
274600,274799,0
274800,274999,0
275000,275199,0
275200,275399,0
275400,275599,0
275600,275799,0
275800,275999,0
276000,276199,0
276200,276399,0
276400,276599,0
276600,276799,0
276800,276999,0
277000,277199,0
277200,277399,0
277400,277599,0
277600,277799,0
277800,277999,0
278000,278199,0
278200,278399,0
278400,278599,0
278600,278799,0
278800,278999,0
279000,279199,0
279200,279399,0
279400,279599,0
279600,279799,0
279800,279999,0
280000,280199,0
280200,280399,0
280400,280599,0
280600,280799,0
280800,280999,0
281000,281199,0
281200,281399,0
281400,281599,0
281600,281799,0
281800,281999,0
282000,282199,0
282200,282399,0
282400,282599,0
282600,282799,0
282800,282999,0
283000,283199,0
283200,283399,0
283400,283599,0
283600,283799,0
283800,283999,0
284000,284199,0
284200,284399,0
284400,284599,0
284600,284799,0
284800,284999,0
285000,285199,0
285200,285399,0
285400,285599,0
285600,285799,0
285800,285999,0
286000,286199,0
286200,286399,0
286400,286599,0
286600,286799,0
286800,286999,0
287000,287199,0
287200,287399,0
287400,287599,0
287600,287799,0
287800,287999,0
288000,288199,0
288200,288399,0
288400,288599,0
288600,288799,0
288800,288999,0
289000,289199,0
289200,289399,1
289400,289599,0
289600,289799,0
289800,289999,1
290000,290199,0
290200,290399,0
290400,290599,0
290600,290799,0
290800,290999,0
291000,291199,0
291200,291399,0
291400,291599,0
291600,291799,0
291800,291999,0
292000,292199,0
292200,292399,0
292400,292599,0
292600,292799,0
292800,292999,0
293000,293199,1
293200,293399,0
293400,293599,0
293600,293799,0
293800,293999,0
294000,294199,0
294200,294399,0
294400,294599,0
294600,294799,0
294800,294999,0
295000,295199,0
295200,295399,0
295400,295599,0
295600,295799,0
295800,295999,0
296000,296199,0
296200,296399,0
296400,296599,0
296600,296799,0
296800,296999,0
297000,297199,0
297200,297399,0
297400,297599,0
297600,297799,0
297800,297999,0
298000,298199,0
298200,298399,0
298400,298599,0
298600,298799,0
298800,298999,0
299000,299199,0
299200,299399,0
299400,299599,0
299600,299799,0
299800,299999,0
300000,300199,0
300200,300399,0
300400,300599,0
300600,300799,0
300800,300999,0
301000,301199,0
301200,301399,0
301400,301599,0
301600,301799,0
301800,301999,0
302000,302199,0
302200,302399,0
302400,302599,0
302600,302799,0
302800,302999,0
303000,303199,0
303200,303399,0
303400,303599,0
303600,303799,0
303800,303999,0
304000,304199,0
304200,304399,0
304400,304599,0
304600,304799,0
304800,304999,0
305000,305199,0
305200,305399,0
305400,305599,0
305600,305799,0
305800,305999,0
306000,306199,0
306200,306399,0
306400,306599,0
306600,306799,0
306800,306999,0
307000,307199,0
307200,307399,0
307400,307599,0
307600,307799,0
307800,307999,0
308000,308199,0
308200,308399,0
308400,308599,0
308600,308799,0
308800,308999,0
309000,309199,0
309200,309399,0
309400,309599,0
309600,309799,0
309800,309999,2
310000,310199,0
310200,310399,0
310400,310599,0
310600,310799,0
310800,310999,0
311000,311199,0
311200,311399,0
311400,311599,0
311600,311799,0
311800,311999,0
312000,312199,0
312200,312399,0
312400,312599,0
312600,312799,0
312800,312999,0
313000,313199,0
313200,313399,0
313400,313599,0
313600,313799,0
313800,313999,0
314000,314199,0
314200,314399,0
314400,314599,0
314600,314799,0
314800,314999,0
315000,315199,0
315200,315399,0
315400,315599,0
315600,315799,0
315800,315999,0
316000,316199,0
316200,316399,0
316400,316599,0
316600,316799,0
316800,316999,0
317000,317199,0
317200,317399,0
317400,317599,0
317600,317799,0
317800,317999,0
318000,318199,0
318200,318399,0
318400,318599,0
318600,318799,0
318800,318999,0
319000,319199,0
319200,319399,0
319400,319599,0
319600,319799,0
319800,319999,0
320000,320199,0
320200,320399,0
320400,320599,0
320600,320799,0
320800,320999,0
321000,321199,0
321200,321399,0
321400,321599,0
321600,321799,0
321800,321999,0
322000,322199,0
322200,322399,0
322400,322599,0
322600,322799,0
322800,322999,0
323000,323199,0
323200,323399,0
323400,323599,0
323600,323799,0
323800,323999,0
324000,324199,0
324200,324399,0
324400,324599,0
324600,324799,0
324800,324999,0
325000,325199,0
325200,325399,0
325400,325599,0
325600,325799,0
325800,325999,0
326000,326199,0
326200,326399,0
326400,326599,0
326600,326799,0
326800,326999,0
327000,327199,0
327200,327399,0
327400,327599,0
327600,327799,0
327800,327999,0
328000,328199,0
328200,328399,0
328400,328599,0
328600,328799,0
328800,328999,0
329000,329199,0
329200,329399,0
329400,329599,0
329600,329799,0
329800,329999,0
330000,330199,0
330200,330399,0
330400,330599,0
330600,330799,0
330800,330999,0
331000,331199,0
331200,331399,0
331400,331599,0
331600,331799,0
331800,331999,0
332000,332199,0
332200,332399,0
332400,332599,0
332600,332799,0
332800,332999,0
333000,333199,0
333200,333399,0
333400,333599,0
333600,333799,0
333800,333999,0
334000,334199,0
334200,334399,0
334400,334599,0
334600,334799,0
334800,334999,0
335000,335199,0
335200,335399,0
335400,335599,0
335600,335799,0
335800,335999,0
336000,336199,0
336200,336399,0
336400,336599,0
336600,336799,0
336800,336999,0
337000,337199,0
337200,337399,0
337400,337599,0
337600,337799,0
337800,337999,0
338000,338199,0
338200,338399,0
338400,338599,0
338600,338799,0
338800,338999,0
339000,339199,0
339200,339399,0
339400,339599,0
339600,339799,0
339800,339999,0
340000,340199,0
340200,340399,0
340400,340599,0
340600,340799,0
340800,340999,0
341000,341199,0
341200,341399,0
341400,341599,0
341600,341799,0
341800,341999,0
342000,342199,0
342200,342399,0
342400,342599,0
342600,342799,0
342800,342999,0
343000,343199,0
343200,343399,0
343400,343599,0
343600,343799,0
343800,343999,0
344000,344199,0
344200,344399,0
344400,344599,0
344600,344799,0
344800,344999,0
345000,345199,0
345200,345399,0
345400,345599,0
345600,345799,0
345800,345999,0
346000,346199,0
346200,346399,0
346400,346599,0
346600,346799,0
346800,346999,1
347000,347199,0
347200,347399,0
347400,347599,0
347600,347799,0
347800,347999,0
348000,348199,0
348200,348399,0
