startValue,endValue,quantity
11120,11159,26
11160,11199,26
11200,11239,41
11240,11279,35
11280,11319,32
11320,11359,32
11360,11399,20
11400,11439,36
11440,11479,41
11480,11519,18
11520,11559,29
11560,11599,26
11600,11639,24
11640,11679,28
11680,11719,26
11720,11759,24
11760,11799,32
11800,11839,27
11840,11879,19
11880,11919,26
11920,11959,22
11960,11999,22
12000,12039,25
12040,12079,24
12080,12119,20
12120,12159,19
12160,12199,27
12200,12239,26
12240,12279,19
12280,12319,26
12320,12359,23
12360,12399,23
12400,12439,26
12440,12479,32
12480,12519,20
12520,12559,19
12560,12599,22
12600,12639,26
12640,12679,21
12680,12719,17
12720,12759,28
12760,12799,22
12800,12839,30
12840,12879,17
12880,12919,17
12920,12959,15
12960,12999,21
13000,13039,19
13040,13079,25
13080,13119,14
13120,13159,15
13160,13199,25
13200,13239,23
13240,13279,29
13280,13319,26
13320,13359,26
13360,13399,16
13400,13439,12
13440,13479,23
13480,13519,11
13520,13559,21
13560,13599,20
13600,13639,18
13640,13679,23
13680,13719,14
13720,13759,16
13760,13799,17
13800,13839,15
13840,13879,14
13880,13919,17
13920,13959,23
13960,13999,22
14000,14039,17
14040,14079,21
14080,14119,13
14120,14159,12
14160,14199,25
14200,14239,19
14240,14279,19
14280,14319,21
14320,14359,11
14360,14399,14
14400,14439,22
14440,14479,14
14480,14519,11
14520,14559,7
14560,14599,13
14600,14639,18
14640,14679,19
14680,14719,15
14720,14759,12
14760,14799,14
14800,14839,16
14840,14879,13
14880,14919,22
14920,14959,18
14960,14999,17
15000,15039,19
15040,15079,15
15080,15119,15
15120,15159,18
15160,15199,18
15200,15239,7
15240,15279,21
15280,15319,7
15320,15359,19
15360,15399,19
15400,15439,15
15440,15479,17
15480,15519,23
15520,15559,12
15560,15599,15
15600,15639,13
15640,15679,7
15680,15719,17
15720,15759,15
15760,15799,12
15800,15839,18
15840,15879,13
15880,15919,15
15920,15959,7
15960,15999,21
16000,16039,8
16040,16079,19
16080,16119,9
16120,16159,14
16160,16199,12
16200,16239,17
16240,16279,17
16280,16319,21
16320,16359,13
16360,16399,12
16400,16439,10
16440,16479,8
16480,16519,11
16520,16559,16
16560,16599,11
16600,16639,13
16640,16679,16
16680,16719,16
16720,16759,17
16760,16799,10
16800,16839,21
16840,16879,6
16880,16919,8
16920,16959,10
16960,16999,9
17000,17039,13
17040,17079,15
17080,17119,10
17120,17159,12
17160,17199,11
17200,17239,17
17240,17279,10
17280,17319,16
17320,17359,10
17360,17399,7
17400,17439,9
17440,17479,7
17480,17519,15
17520,17559,12
17560,17599,9
17600,17639,12
17640,17679,10
17680,17719,11
17720,17759,10
17760,17799,7
17800,17839,12
17840,17879,7
17880,17919,7
17920,17959,13
17960,17999,11
18000,18039,10
18040,18079,10
18080,18119,12
18120,18159,8
18160,18199,17
18200,18239,10
18240,18279,15
18280,18319,14
18320,18359,7
18360,18399,6
18400,18439,12
18440,18479,13
18480,18519,8
18520,18559,7
18560,18599,9
18600,18639,8
18640,18679,10
18680,18719,12
18720,18759,9
18760,18799,10
18800,18839,11
18840,18879,13
18880,18919,7
18920,18959,13
18960,18999,5
19000,19039,16
19040,19079,14
19080,19119,10
19120,19159,5
19160,19199,6
19200,19239,9
19240,19279,9
19280,19319,10
19320,19359,15
19360,19399,9
19400,19439,8
19440,19479,9
19480,19519,14
19520,19559,7
19560,19599,6
19600,19639,4
19640,19679,8
19680,19719,10
19720,19759,10
19760,19799,14
19800,19839,13
19840,19879,9
19880,19919,10
19920,19959,4
19960,19999,9
20000,20039,12
20040,20079,6
20080,20119,8
20120,20159,12
20160,20199,8
20200,20239,10
20240,20279,10
20280,20319,12
20320,20359,8
20360,20399,6
20400,20439,11
20440,20479,6
20480,20519,10
20520,20559,10
20560,20599,9
20600,20639,14
20640,20679,9
20680,20719,10
20720,20759,16
20760,20799,10
20800,20839,7
20840,20879,6
20880,20919,11
20920,20959,5
20960,20999,12
21000,21039,6
21040,21079,8
21080,21119,6
21120,21159,7
21160,21199,8
21200,21239,7
21240,21279,11
21280,21319,10
21320,21359,3
21360,21399,9
21400,21439,8
21440,21479,6
21480,21519,6
21520,21559,6
21560,21599,7
21600,21639,8
21640,21679,11
21680,21719,7
21720,21759,9
21760,21799,10
21800,21839,6
21840,21879,8
21880,21919,5
21920,21959,11
21960,21999,5
22000,22039,10
22040,22079,6
22080,22119,6
22120,22159,7
22160,22199,7
22200,22239,9
22240,22279,6
22280,22319,5
22320,22359,10
22360,22399,8
22400,22439,13
22440,22479,4
22480,22519,10
22520,22559,8
22560,22599,8
22600,22639,9
22640,22679,8
22680,22719,11
22720,22759,11
22760,22799,7
22800,22839,6
22840,22879,9
22880,22919,11
22920,22959,8
22960,22999,11
23000,23039,13
23040,23079,4
23080,23119,4
23120,23159,7
23160,23199,9
23200,23239,4
23240,23279,5
23280,23319,7
23320,23359,2
23360,23399,5
23400,23439,9
23440,23479,7
23480,23519,9
23520,23559,5
23560,23599,5
23600,23639,3
23640,23679,4
23680,23719,6
23720,23759,9
23760,23799,6
23800,23839,10
23840,23879,10
23880,23919,7
23920,23959,4
23960,23999,13
24000,24039,7
24040,24079,8
24080,24119,5
24120,24159,7
24160,24199,9
24200,24239,4
24240,24279,6
24280,24319,3
24320,24359,2
24360,24399,4
24400,24439,6
24440,24479,7
24480,24519,11
24520,24559,9
24560,24599,5
24600,24639,4
24640,24679,12
24680,24719,3
24720,24759,3
24760,24799,3
24800,24839,5
24840,24879,10
24880,24919,13
24920,24959,4
24960,24999,12
25000,25039,5
25040,25079,8
25080,25119,8
25120,25159,4
25160,25199,4
25200,25239,7
25240,25279,6
25280,25319,9
25320,25359,8
25360,25399,7
25400,25439,2
25440,25479,6
25480,25519,3
25520,25559,11
25560,25599,5
25600,25639,4
25640,25679,3
25680,25719,8
25720,25759,4
25760,25799,2
25800,25839,5
25840,25879,8
25880,25919,3
25920,25959,2
25960,25999,8
26000,26039,7
26040,26079,3
26080,26119,6
26120,26159,5
26160,26199,6
26200,26239,6
26240,26279,5
26280,26319,6
26320,26359,6
26360,26399,6
26400,26439,6
26440,26479,6
26480,26519,10
26520,26559,5
26560,26599,6
26600,26639,6
26640,26679,4
26680,26719,5
26720,26759,3
26760,26799,5
26800,26839,10
26840,26879,6
26880,26919,6
26920,26959,6
26960,26999,3
27000,27039,2
27040,27079,4
27080,27119,8
27120,27159,4
27160,27199,8
27200,27239,7
27240,27279,3
27280,27319,2
27320,27359,5
27360,27399,8
27400,27439,3
27440,27479,5
27480,27519,5
27520,27559,5
27560,27599,5
27600,27639,8
27640,27679,5
27680,27719,3
27720,27759,6
27760,27799,4
27800,27839,3
27840,27879,2
27880,27919,4
27920,27959,7
27960,27999,4
28000,28039,6
28040,28079,3
28080,28119,3
28120,28159,2
28160,28199,5
28200,28239,5
28240,28279,8
28280,28319,2
28320,28359,7
28360,28399,3
28400,28439,4
28440,28479,2
28480,28519,2
28520,28559,2
28560,28599,5
28600,28639,7
28640,28679,4
28680,28719,2
28720,28759,4
28760,28799,4
28800,28839,7
28840,28879,3
28880,28919,7
28920,28959,3
28960,28999,8
29000,29039,8
29040,29079,5
29080,29119,3
29120,29159,5
29160,29199,2
29200,29239,4
29240,29279,1
29280,29319,7
29320,29359,1
29360,29399,5
29400,29439,2
29440,29479,4
29480,29519,5
29520,29559,1
29560,29599,4
29600,29639,3
29640,29679,3
29680,29719,4
29720,29759,5
29760,29799,8
29800,29839,0
29840,29879,7
29880,29919,2
29920,29959,6
29960,29999,0
30000,30039,3
30040,30079,3
30080,30119,3
30120,30159,6
30160,30199,1
30200,30239,7
30240,30279,2
30280,30319,1
30320,30359,3
30360,30399,0
30400,30439,1
30440,30479,1
30480,30519,2
30520,30559,7
30560,30599,0
30600,30639,2
30640,30679,4
30680,30719,8
30720,30759,5
30760,30799,3
30800,30839,2
30840,30879,5
30880,30919,2
30920,30959,3
30960,30999,6
31000,31039,3
31040,31079,2
31080,31119,4
31120,31159,7
31160,31199,2
31200,31239,3
31240,31279,5
31280,31319,3
31320,31359,4
31360,31399,1
31400,31439,3
31440,31479,3
31480,31519,7
31520,31559,2
31560,31599,2
31600,31639,5
31640,31679,7
31680,31719,5
31720,31759,4
31760,31799,4
31800,31839,3
31840,31879,4
31880,31919,4
31920,31959,1
31960,31999,0
32000,32039,2
32040,32079,1
32080,32119,3
32120,32159,6
32160,32199,1
32200,32239,5
32240,32279,7
32280,32319,5
32320,32359,2
32360,32399,4
32400,32439,2
32440,32479,3
32480,32519,4
32520,32559,2
32560,32599,4
32600,32639,2
32640,32679,3
32680,32719,2
32720,32759,3
32760,32799,7
32800,32839,6
32840,32879,8
32880,32919,3
32920,32959,4
32960,32999,4
33000,33039,3
33040,33079,1
33080,33119,5
33120,33159,1
33160,33199,2
33200,33239,0
33240,33279,4
33280,33319,3
33320,33359,2
33360,33399,3
33400,33439,3
33440,33479,2
33480,33519,4
33520,33559,2
33560,33599,3
33600,33639,3
33640,33679,3
33680,33719,2
33720,33759,6
33760,33799,1
33800,33839,2
33840,33879,3
33880,33919,1
33920,33959,2
33960,33999,11
34000,34039,3
34040,34079,1
34080,34119,1
34120,34159,1
34160,34199,0
34200,34239,3
34240,34279,1
34280,34319,6
34320,34359,4
34360,34399,1
34400,34439,3
34440,34479,2
34480,34519,2
34520,34559,4
34560,34599,1
34600,34639,3
34640,34679,3
34680,34719,1
34720,34759,1
34760,34799,3
34800,34839,0
34840,34879,3
34880,34919,3
34920,34959,2
34960,34999,7
35000,35039,4
35040,35079,3
35080,35119,2
35120,35159,4
35160,35199,3
35200,35239,0
35240,35279,4
35280,35319,1
35320,35359,1
35360,35399,0
35400,35439,3
35440,35479,3
35480,35519,3
35520,35559,3
35560,35599,3
35600,35639,3
35640,35679,4
35680,35719,2
35720,35759,1
35760,35799,2
35800,35839,3
35840,35879,2
35880,35919,3
35920,35959,3
35960,35999,3
36000,36039,2
36040,36079,2
36080,36119,2
36120,36159,3
36160,36199,3
36200,36239,0
36240,36279,3
36280,36319,4
36320,36359,4
36360,36399,4
36400,36439,3
36440,36479,5
36480,36519,3
36520,36559,3
36560,36599,3
36600,36639,2
36640,36679,6
36680,36719,1
36720,36759,3
36760,36799,3
36800,36839,1
36840,36879,2
36880,36919,0
36920,36959,8
36960,36999,2
37000,37039,5
37040,37079,2
37080,37119,1
37120,37159,2
37160,37199,4
37200,37239,1
37240,37279,2
37280,37319,3
37320,37359,1
37360,37399,1
37400,37439,2
37440,37479,0
37480,37519,2
37520,37559,3
37560,37599,5
37600,37639,1
37640,37679,3
37680,37719,1
37720,37759,4
37760,37799,0
37800,37839,2
37840,37879,1
37880,37919,0
37920,37959,2
37960,37999,1
38000,38039,0
38040,38079,0
38080,38119,1
38120,38159,3
38160,38199,3
38200,38239,3
38240,38279,5
38280,38319,0
38320,38359,3
38360,38399,2
38400,38439,1
38440,38479,1
38480,38519,2
38520,38559,1
38560,38599,0
38600,38639,2
38640,38679,2
38680,38719,0
38720,38759,2
38760,38799,3
38800,38839,1
38840,38879,0
38880,38919,0
38920,38959,5
38960,38999,1
39000,39039,4
39040,39079,2
39080,39119,0
39120,39159,1
39160,39199,5
39200,39239,7
39240,39279,1
39280,39319,0
39320,39359,3
39360,39399,1
39400,39439,2
39440,39479,3
39480,39519,2
39520,39559,3
39560,39599,2
39600,39639,1
39640,39679,2
39680,39719,2
39720,39759,3
39760,39799,3
39800,39839,4
39840,39879,2
39880,39919,2
39920,39959,1
39960,39999,5
40000,40039,3
40040,40079,1
40080,40119,3
40120,40159,2
40160,40199,1
40200,40239,2
40240,40279,1
40280,40319,4
40320,40359,2
40360,40399,3
40400,40439,1
40440,40479,4
40480,40519,0
40520,40559,2
40560,40599,1
40600,40639,6
40640,40679,0
40680,40719,1
40720,40759,1
40760,40799,0
40800,40839,0
40840,40879,3
40880,40919,1
40920,40959,0
40960,40999,2
41000,41039,2
41040,41079,0
41080,41119,3
41120,41159,3
41160,41199,1
41200,41239,1
41240,41279,4
41280,41319,0
41320,41359,2
41360,41399,6
41400,41439,4
41440,41479,4
41480,41519,0
41520,41559,1
41560,41599,1
41600,41639,0
41640,41679,1
41680,41719,3
41720,41759,1
41760,41799,1
41800,41839,1
41840,41879,1
41880,41919,4
41920,41959,0
41960,41999,2
42000,42039,2
42040,42079,1
42080,42119,3
42120,42159,3
42160,42199,1
42200,42239,3
42240,42279,1
42280,42319,0
42320,42359,4
42360,42399,3
42400,42439,1
42440,42479,4
42480,42519,1
42520,42559,0
42560,42599,0
42600,42639,1
42640,42679,1
42680,42719,1
42720,42759,2
42760,42799,2
42800,42839,0
42840,42879,3
42880,42919,1
42920,42959,4
42960,42999,2
43000,43039,2
43040,43079,0
43080,43119,1
43120,43159,1
43160,43199,2
43200,43239,4
43240,43279,2
43280,43319,0
43320,43359,1
43360,43399,2
43400,43439,2
43440,43479,2
43480,43519,3
43520,43559,0
43560,43599,3
43600,43639,0
43640,43679,1
43680,43719,1
43720,43759,4
43760,43799,1
43800,43839,1
43840,43879,2
43880,43919,0
43920,43959,1
43960,43999,0
44000,44039,1
44040,44079,2
44080,44119,2
44120,44159,2
44160,44199,2
44200,44239,1
44240,44279,3
44280,44319,2
44320,44359,3
44360,44399,1
44400,44439,1
44440,44479,0
44480,44519,0
44520,44559,4
44560,44599,2
44600,44639,1
44640,44679,1
44680,44719,2
44720,44759,2
44760,44799,2
44800,44839,2
44840,44879,2
44880,44919,2
44920,44959,2
44960,44999,5
45000,45039,0
45040,45079,1
45080,45119,0
45120,45159,1
45160,45199,2
45200,45239,2
45240,45279,0
45280,45319,2
45320,45359,1
45360,45399,1
45400,45439,3
45440,45479,1
45480,45519,1
45520,45559,3
45560,45599,1
45600,45639,1
45640,45679,2
45680,45719,3
45720,45759,1
45760,45799,2
45800,45839,1
45840,45879,1
45880,45919,1
45920,45959,1
45960,45999,1
46000,46039,1
46040,46079,0
46080,46119,0
46120,46159,0
46160,46199,0
46200,46239,0
46240,46279,2
46280,46319,1
46320,46359,3
46360,46399,3
46400,46439,1
46440,46479,0
46480,46519,2
46520,46559,3
46560,46599,0
46600,46639,1
46640,46679,1
46680,46719,0
46720,46759,2
46760,46799,2
46800,46839,2
46840,46879,2
46880,46919,3
46920,46959,2
46960,46999,1
47000,47039,3
47040,47079,2
47080,47119,1
47120,47159,3
47160,47199,1
47200,47239,4
47240,47279,2
47280,47319,2
47320,47359,1
47360,47399,1
47400,47439,2
47440,47479,2
47480,47519,1
47520,47559,2
47560,47599,3
47600,47639,0
47640,47679,2
47680,47719,3
47720,47759,2
47760,47799,0
47800,47839,0
47840,47879,0
47880,47919,2
47920,47959,1
47960,47999,5
48000,48039,1
48040,48079,1
48080,48119,0
48120,48159,2
48160,48199,1
48200,48239,2
48240,48279,2
48280,48319,2
48320,48359,0
48360,48399,1
48400,48439,2
48440,48479,1
48480,48519,1
48520,48559,0
48560,48599,1
48600,48639,1
48640,48679,6
48680,48719,1
48720,48759,0
48760,48799,5
48800,48839,1
48840,48879,3
48880,48919,3
48920,48959,0
48960,48999,3
49000,49039,1
49040,49079,0
49080,49119,2
49120,49159,2
49160,49199,1
49200,49239,1
49240,49279,1
49280,49319,0
49320,49359,0
49360,49399,2
49400,49439,0
49440,49479,0
49480,49519,3
49520,49559,2
49560,49599,1
49600,49639,1
49640,49679,1
49680,49719,2
49720,49759,1
49760,49799,1
49800,49839,2
49840,49879,1
49880,49919,0
49920,49959,2
49960,49999,1
50000,50039,1
50040,50079,2
50080,50119,2
50120,50159,0
50160,50199,0
50200,50239,1
50240,50279,2
50280,50319,4
50320,50359,3
50360,50399,1
50400,50439,1
50440,50479,2
50480,50519,2
50520,50559,3
50560,50599,0
50600,50639,1
50640,50679,0
50680,50719,1
50720,50759,1
50760,50799,1
50800,50839,1
50840,50879,1
50880,50919,1
50920,50959,1
50960,50999,3
51000,51039,0
51040,51079,0
51080,51119,0
51120,51159,4
51160,51199,1
51200,51239,1
51240,51279,0
51280,51319,4
51320,51359,1
51360,51399,0
51400,51439,2
51440,51479,1
51480,51519,2
51520,51559,1
51560,51599,1
51600,51639,1
51640,51679,2
51680,51719,1
51720,51759,0
51760,51799,0
51800,51839,2
51840,51879,3
51880,51919,1
51920,51959,4
51960,51999,4
52000,52039,1
52040,52079,0
52080,52119,2
52120,52159,2
52160,52199,0
52200,52239,4
52240,52279,1
52280,52319,0
52320,52359,1
52360,52399,0
52400,52439,3
52440,52479,2
52480,52519,1
52520,52559,2
52560,52599,2
52600,52639,0
52640,52679,5
52680,52719,1
52720,52759,2
52760,52799,1
52800,52839,1
52840,52879,1
52880,52919,0
52920,52959,0
52960,52999,2
53000,53039,1
53040,53079,1
53080,53119,1
53120,53159,1
53160,53199,1
53200,53239,1
53240,53279,1
53280,53319,1
53320,53359,3
53360,53399,2
53400,53439,0
53440,53479,1
53480,53519,0
53520,53559,0
53560,53599,3
53600,53639,1
53640,53679,0
53680,53719,0
53720,53759,1
53760,53799,2
53800,53839,1
53840,53879,1
53880,53919,3
53920,53959,1
53960,53999,0
54000,54039,3
54040,54079,2
54080,54119,1
54120,54159,0
54160,54199,2
54200,54239,2
54240,54279,0
54280,54319,0
54320,54359,0
54360,54399,0
54400,54439,1
54440,54479,0
54480,54519,1
54520,54559,1
54560,54599,2
54600,54639,0
54640,54679,0
54680,54719,2
54720,54759,4
54760,54799,1
54800,54839,1
54840,54879,0
54880,54919,0
54920,54959,1
54960,54999,0
55000,55039,0
55040,55079,0
55080,55119,1
55120,55159,1
55160,55199,2
55200,55239,0
55240,55279,1
55280,55319,1
55320,55359,3
55360,55399,3
55400,55439,3
55440,55479,2
55480,55519,0
55520,55559,1
55560,55599,2
55600,55639,1
55640,55679,0
55680,55719,2
55720,55759,0
55760,55799,1
55800,55839,0
55840,55879,1
55880,55919,1
55920,55959,0
55960,55999,0
56000,56039,0
56040,56079,0
56080,56119,1
56120,56159,2
56160,56199,0
56200,56239,1
56240,56279,1
56280,56319,1
56320,56359,2
56360,56399,1
56400,56439,1
56440,56479,0
56480,56519,1
56520,56559,0
56560,56599,1
56600,56639,1
56640,56679,0
56680,56719,0
56720,56759,3
56760,56799,4
56800,56839,1
56840,56879,1
56880,56919,3
56920,56959,0
56960,56999,0
57000,57039,0
57040,57079,2
57080,57119,1
57120,57159,1
57160,57199,2
57200,57239,0
57240,57279,0
57280,57319,0
57320,57359,1
57360,57399,2
57400,57439,2
57440,57479,2
57480,57519,1
57520,57559,1
57560,57599,4
57600,57639,2
57640,57679,0
57680,57719,0
57720,57759,1
57760,57799,0
57800,57839,3
57840,57879,1
57880,57919,0
57920,57959,2
57960,57999,0
58000,58039,1
58040,58079,0
58080,58119,1
58120,58159,1
58160,58199,1
58200,58239,0
58240,58279,2
58280,58319,0
58320,58359,3
58360,58399,1
58400,58439,1
58440,58479,1
58480,58519,0
58520,58559,0
58560,58599,2
58600,58639,2
58640,58679,1
58680,58719,0
58720,58759,0
58760,58799,3
58800,58839,1
58840,58879,0
58880,58919,2
58920,58959,1
58960,58999,1
59000,59039,0
59040,59079,1
59080,59119,1
59120,59159,1
59160,59199,1
59200,59239,0
59240,59279,0
59280,59319,0
59320,59359,1
59360,59399,0
59400,59439,0
59440,59479,2
59480,59519,1
59520,59559,0
59560,59599,2
59600,59639,0
59640,59679,1
59680,59719,0
59720,59759,0
59760,59799,0
59800,59839,1
59840,59879,1
59880,59919,1
59920,59959,1
59960,59999,2
60000,60039,1
60040,60079,0
60080,60119,0
60120,60159,0
60160,60199,1
60200,60239,0
60240,60279,1
60280,60319,0
60320,60359,2
60360,60399,2
60400,60439,1
60440,60479,0
60480,60519,1
60520,60559,2
60560,60599,2
60600,60639,1
60640,60679,2
60680,60719,0
60720,60759,0
60760,60799,0
60800,60839,3
60840,60879,1
60880,60919,0
60920,60959,1
60960,60999,1
61000,61039,1
61040,61079,1
61080,61119,0
61120,61159,0
61160,61199,0
61200,61239,0
61240,61279,2
61280,61319,0
61320,61359,3
61360,61399,2
61400,61439,1
61440,61479,2
61480,61519,1
61520,61559,0
61560,61599,0
61600,61639,1
61640,61679,2
61680,61719,1
61720,61759,2
61760,61799,0
61800,61839,2
61840,61879,0
61880,61919,1
61920,61959,0
61960,61999,1
62000,62039,0
62040,62079,1
62080,62119,0
62120,62159,1
62160,62199,0
62200,62239,0
62240,62279,1
62280,62319,4
62320,62359,0
62360,62399,0
62400,62439,2
62440,62479,1
62480,62519,1
62520,62559,2
62560,62599,2
62600,62639,0
62640,62679,0
62680,62719,1
62720,62759,1
62760,62799,1
62800,62839,2
62840,62879,1
62880,62919,1
62920,62959,1
62960,62999,2
63000,63039,2
63040,63079,1
63080,63119,2
63120,63159,2
63160,63199,0
63200,63239,0
63240,63279,0
63280,63319,0
63320,63359,2
63360,63399,2
63400,63439,0
63440,63479,1
63480,63519,0
63520,63559,2
63560,63599,0
63600,63639,4
63640,63679,2
63680,63719,0
63720,63759,0
63760,63799,1
63800,63839,1
63840,63879,1
63880,63919,0
63920,63959,1
63960,63999,2
64000,64039,0
64040,64079,3
64080,64119,0
64120,64159,0
64160,64199,0
64200,64239,1
64240,64279,2
64280,64319,1
64320,64359,0
64360,64399,0
64400,64439,2
64440,64479,0
64480,64519,1
64520,64559,1
64560,64599,2
64600,64639,0
64640,64679,2
64680,64719,1
64720,64759,1
64760,64799,2
64800,64839,2
64840,64879,0
64880,64919,1
64920,64959,0
64960,64999,1
65000,65039,1
65040,65079,2
65080,65119,0
65120,65159,0
65160,65199,0
65200,65239,2
65240,65279,3
65280,65319,0
65320,65359,1
65360,65399,1
65400,65439,1
65440,65479,2
65480,65519,2
65520,65559,1
65560,65599,0
65600,65639,1
65640,65679,0
65680,65719,1
65720,65759,1
65760,65799,0
65800,65839,2
65840,65879,1
65880,65919,2
65920,65959,0
65960,65999,0
66000,66039,1
66040,66079,0
66080,66119,0
66120,66159,2
66160,66199,4
66200,66239,2
66240,66279,1
66280,66319,3
66320,66359,1
66360,66399,0
66400,66439,0
66440,66479,0
66480,66519,1
66520,66559,0
66560,66599,0
66600,66639,1
66640,66679,3
66680,66719,0
66720,66759,1
66760,66799,2
66800,66839,2
66840,66879,1
66880,66919,0
66920,66959,1
66960,66999,0
67000,67039,0
67040,67079,1
67080,67119,1
67120,67159,0
67160,67199,2
67200,67239,1
67240,67279,0
67280,67319,0
67320,67359,0
67360,67399,0
67400,67439,0
67440,67479,2
67480,67519,0
67520,67559,0
67560,67599,2
67600,67639,0
67640,67679,0
67680,67719,0
67720,67759,1
67760,67799,0
67800,67839,0
67840,67879,1
67880,67919,0
67920,67959,0
67960,67999,2
68000,68039,0
68040,68079,0
68080,68119,0
68120,68159,1
68160,68199,0
68200,68239,1
68240,68279,0
68280,68319,0
68320,68359,0
68360,68399,1
68400,68439,0
68440,68479,0
68480,68519,3
68520,68559,0
68560,68599,1
68600,68639,1
68640,68679,1
68680,68719,1
68720,68759,1
68760,68799,1
68800,68839,0
68840,68879,0
68880,68919,0
68920,68959,1
68960,68999,1
69000,69039,1
69040,69079,0
69080,69119,1
69120,69159,2
69160,69199,1
69200,69239,1
69240,69279,0
69280,69319,2
69320,69359,0
69360,69399,0
69400,69439,0
69440,69479,0
69480,69519,1
69520,69559,0
69560,69599,0
69600,69639,0
69640,69679,1
69680,69719,1
69720,69759,1
69760,69799,1
69800,69839,0
69840,69879,1
69880,69919,1
69920,69959,3
69960,69999,1
70000,70039,2
70040,70079,0
