startValue,endValue,quantity
42250,42299,0
42300,42349,0
42350,42399,0
42400,42449,0
42450,42499,0
42500,42549,0
42550,42599,0
42600,42649,0
42650,42699,0
42700,42749,0
42750,42799,0
42800,42849,0
42850,42899,0
42900,42949,0
42950,42999,0
43000,43049,0
43050,43099,0
43100,43149,0
43150,43199,0
43200,43249,0
43250,43299,0
43300,43349,0
43350,43399,0
43400,43449,0
43450,43499,0
43500,43549,0
43550,43599,0
43600,43649,0
43650,43699,0
43700,43749,0
43750,43799,0
43800,43849,0
43850,43899,0
43900,43949,0
43950,43999,0
44000,44049,0
44050,44099,0
44100,44149,0
44150,44199,0
44200,44249,0
44250,44299,0
44300,44349,0
44350,44399,0
44400,44449,0
44450,44499,0
44500,44549,0
44550,44599,0
44600,44649,0
44650,44699,0
44700,44749,0
44750,44799,0
44800,44849,0
44850,44899,0
44900,44949,0
44950,44999,0
45000,45049,0
45050,45099,0
45100,45149,0
45150,45199,0
45200,45249,0
45250,45299,0
45300,45349,0
45350,45399,0
45400,45449,0
45450,45499,0
45500,45549,0
45550,45599,0
45600,45649,0
45650,45699,0
45700,45749,0
45750,45799,0
45800,45849,0
45850,45899,0
45900,45949,0
45950,45999,0
46000,46049,0
46050,46099,0
46100,46149,0
46150,46199,0
46200,46249,0
46250,46299,0
46300,46349,0
46350,46399,0
46400,46449,0
46450,46499,0
46500,46549,0
46550,46599,0
46600,46649,0
46650,46699,0
46700,46749,0
46750,46799,0
46800,46849,0
46850,46899,0
46900,46949,0
46950,46999,0
47000,47049,0
47050,47099,0
47100,47149,0
47150,47199,0
47200,47249,0
47250,47299,0
47300,47349,0
47350,47399,0
47400,47449,0
47450,47499,0
47500,47549,0
47550,47599,0
47600,47649,0
47650,47699,0
47700,47749,0
47750,47799,0
47800,47849,0
47850,47899,0
47900,47949,0
47950,47999,0
48000,48049,0
48050,48099,0
48100,48149,0
48150,48199,0
48200,48249,0
48250,48299,0
48300,48349,0
48350,48399,0
48400,48449,0
48450,48499,0
48500,48549,0
48550,48599,0
48600,48649,0
48650,48699,0
48700,48749,0
48750,48799,0
48800,48849,0
48850,48899,0
48900,48949,0
48950,48999,0
49000,49049,0
49050,49099,0
49100,49149,0
49150,49199,0
49200,49249,0
49250,49299,0
49300,49349,0
49350,49399,0
49400,49449,0
49450,49499,0
49500,49549,0
49550,49599,0
49600,49649,0
49650,49699,0
49700,49749,0
49750,49799,0
49800,49849,0
49850,49899,0
49900,49949,0
49950,49999,0
50000,50049,0
50050,50099,0
50100,50149,0
50150,50199,0
50200,50249,0
50250,50299,0
50300,50349,0
50350,50399,0
50400,50449,0
50450,50499,0
50500,50549,0
50550,50599,0
50600,50649,0
50650,50699,0
50700,50749,0
50750,50799,0
50800,50849,0
50850,50899,0
50900,50949,0
50950,50999,0
51000,51049,0
51050,51099,0
51100,51149,0
51150,51199,0
51200,51249,0
51250,51299,0
51300,51349,0
51350,51399,0
51400,51449,0
51450,51499,0
51500,51549,0
51550,51599,0
51600,51649,0
51650,51699,0
51700,51749,0
51750,51799,0
51800,51849,0
51850,51899,0
51900,51949,0
51950,51999,0
52000,52049,0
52050,52099,0
52100,52149,0
52150,52199,0
52200,52249,0
52250,52299,0
52300,52349,0
52350,52399,0
52400,52449,0
52450,52499,0
52500,52549,0
52550,52599,0
52600,52649,0
52650,52699,0
52700,52749,0
52750,52799,0
52800,52849,0
52850,52899,0
52900,52949,0
52950,52999,0
53000,53049,0
53050,53099,0
53100,53149,0
53150,53199,0
53200,53249,0
53250,53299,0
53300,53349,0
53350,53399,0
53400,53449,0
53450,53499,0
53500,53549,0
53550,53599,0
53600,53649,0
53650,53699,0
53700,53749,0
53750,53799,0
53800,53849,0
53850,53899,0
53900,53949,0
53950,53999,0
54000,54049,0
54050,54099,0
54100,54149,0
54150,54199,0
54200,54249,0
54250,54299,0
54300,54349,0
54350,54399,0
54400,54449,0
54450,54499,0
54500,54549,0
54550,54599,0
54600,54649,0
54650,54699,0
54700,54749,0
54750,54799,0
54800,54849,0
54850,54899,0
54900,54949,0
54950,54999,0
55000,55049,0
55050,55099,0
55100,55149,0
55150,55199,0
55200,55249,0
55250,55299,0
55300,55349,0
55350,55399,0
55400,55449,0
55450,55499,0
55500,55549,0
55550,55599,0
55600,55649,0
55650,55699,0
55700,55749,0
55750,55799,0
55800,55849,0
55850,55899,0
55900,55949,0
55950,55999,0
56000,56049,0
56050,56099,0
56100,56149,0
56150,56199,0
56200,56249,0
56250,56299,0
56300,56349,0
56350,56399,0
56400,56449,0
56450,56499,0
56500,56549,0
56550,56599,0
56600,56649,0
56650,56699,0
56700,56749,0
56750,56799,0
56800,56849,0
56850,56899,0
56900,56949,0
56950,56999,0
57000,57049,0
57050,57099,0
57100,57149,0
57150,57199,0
57200,57249,0
57250,57299,0
57300,57349,0
57350,57399,0
57400,57449,0
57450,57499,0
57500,57549,0
57550,57599,0
57600,57649,0
57650,57699,0
57700,57749,0
57750,57799,0
57800,57849,0
57850,57899,0
57900,57949,0
57950,57999,0
58000,58049,0
58050,58099,0
58100,58149,0
58150,58199,0
58200,58249,0
58250,58299,0
58300,58349,0
58350,58399,0
58400,58449,0
58450,58499,0
58500,58549,0
58550,58599,0
58600,58649,0
58650,58699,0
58700,58749,0
58750,58799,0
58800,58849,0
58850,58899,0
58900,58949,0
58950,58999,0
59000,59049,0
59050,59099,0
59100,59149,0
59150,59199,0
59200,59249,0
59250,59299,0
59300,59349,0
59350,59399,0
