startValue,endValue,quantity
18000,18099,28
18100,18199,27
18200,18299,35
18300,18399,36
18400,18499,29
18500,18599,30
18600,18699,28
18700,18799,24
18800,18899,27
18900,18999,28
19000,19099,26
19100,19199,28
19200,19299,28
19300,19399,23
19400,19499,40
19500,19599,22
19600,19699,32
19700,19799,28
19800,19899,31
19900,19999,27
20000,20099,22
20100,20199,28
20200,20299,30
20300,20399,27
20400,20499,36
20500,20599,29
20600,20699,33
20700,20799,14
20800,20899,22
20900,20999,28
21000,21099,24
21100,21199,24
21200,21299,23
21300,21399,28
21400,21499,22
21500,21599,33
21600,21699,35
21700,21799,27
21800,21899,27
21900,21999,37
22000,22099,25
22100,22199,20
22200,22299,36
22300,22399,27
22400,22499,23
22500,22599,39
22600,22699,24
22700,22799,26
22800,22899,19
22900,22999,22
23000,23099,21
23100,23199,27
23200,23299,33
23300,23399,30
23400,23499,31
23500,23599,20
23600,23699,23
23700,23799,19
23800,23899,23
23900,23999,30
24000,24099,17
24100,24199,13
24200,24299,20
24300,24399,27
24400,24499,17
24500,24599,29
24600,24699,20
24700,24799,19
24800,24899,24
24900,24999,27
25000,25099,29
25100,25199,26
25200,25299,24
25300,25399,23
25400,25499,32
25500,25599,23
25600,25699,30
25700,25799,32
25800,25899,22
25900,25999,24
26000,26099,24
26100,26199,23
26200,26299,25
26300,26399,30
26400,26499,38
26500,26599,22
26600,26699,19
26700,26799,30
26800,26899,25
26900,26999,27
27000,27099,20
27100,27199,23
27200,27299,30
27300,27399,24
27400,27499,25
27500,27599,24
27600,27699,18
27700,27799,24
27800,27899,25
27900,27999,23
28000,28099,15
28100,28199,24
28200,28299,28
28300,28399,24
28400,28499,22
28500,28599,31
28600,28699,31
28700,28799,22
28800,28899,17
28900,28999,28
29000,29099,18
29100,29199,15
29200,29299,29
29300,29399,32
29400,29499,22
29500,29599,24
29600,29699,24
29700,29799,30
29800,29899,17
29900,29999,15
30000,30099,23
30100,30199,33
30200,30299,21
30300,30399,25
30400,30499,20
30500,30599,24
30600,30699,18
30700,30799,23
30800,30899,19
30900,30999,12
31000,31099,25
31100,31199,17
31200,31299,16
31300,31399,29
31400,31499,25
31500,31599,24
31600,31699,24
31700,31799,16
31800,31899,14
31900,31999,19
32000,32099,10
32100,32199,8
32200,32299,18
32300,32399,18
32400,32499,16
32500,32599,12
32600,32699,20
32700,32799,20
32800,32899,11
32900,32999,12
33000,33099,20
33100,33199,16
33200,33299,21
33300,33399,15
33400,33499,24
33500,33599,25
33600,33699,15
33700,33799,7
33800,33899,12
33900,33999,12
34000,34099,20
34100,34199,18
34200,34299,14
34300,34399,12
34400,34499,19
34500,34599,12
34600,34699,14
34700,34799,19
34800,34899,22
34900,34999,15
35000,35099,17
35100,35199,19
35200,35299,15
35300,35399,22
35400,35499,18
35500,35599,15
35600,35699,16
35700,35799,25
35800,35899,16
35900,35999,14
36000,36099,20
36100,36199,21
36200,36299,19
36300,36399,16
36400,36499,15
36500,36599,22
36600,36699,13
36700,36799,10
36800,36899,19
36900,36999,14
37000,37099,18
37100,37199,10
37200,37299,19
37300,37399,10
37400,37499,18
37500,37599,12
37600,37699,13
37700,37799,11
37800,37899,23
37900,37999,11
38000,38099,11
38100,38199,18
38200,38299,11
38300,38399,16
38400,38499,18
38500,38599,12
38600,38699,12
38700,38799,13
38800,38899,21
38900,38999,15
39000,39099,22
39100,39199,18
39200,39299,17
39300,39399,11
39400,39499,20
39500,39599,11
39600,39699,13
39700,39799,16
39800,39899,5
39900,39999,20
40000,40099,9
40100,40199,13
40200,40299,19
40300,40399,10
40400,40499,12
40500,40599,15
40600,40699,16
40700,40799,9
40800,40899,20
40900,40999,17
41000,41099,11
41100,41199,15
41200,41299,13
41300,41399,8
41400,41499,11
41500,41599,18
41600,41699,17
41700,41799,11
41800,41899,13
41900,41999,10
42000,42099,14
42100,42199,8
42200,42299,9
42300,42399,10
42400,42499,9
42500,42599,10
42600,42699,10
42700,42799,11
42800,42899,10
42900,42999,9
43000,43099,17
43100,43199,7
43200,43299,10
43300,43399,16
43400,43499,13
43500,43599,10
43600,43699,10
43700,43799,6
43800,43899,10
43900,43999,6
44000,44099,5
44100,44199,5
44200,44299,6
44300,44399,18
44400,44499,8
44500,44599,5
44600,44699,10
44700,44799,7
44800,44899,9
44900,44999,7
45000,45099,10
45100,45199,8
45200,45299,12
45300,45399,8
45400,45499,7
45500,45599,9
45600,45699,8
45700,45799,3
45800,45899,7
45900,45999,7
46000,46099,8
46100,46199,9
46200,46299,7
46300,46399,9
46400,46499,8
46500,46599,7
46600,46699,11
46700,46799,9
46800,46899,4
46900,46999,3
47000,47099,6
47100,47199,7
47200,47299,9
47300,47399,8
47400,47499,10
47500,47599,5
47600,47699,5
47700,47799,9
47800,47899,11
47900,47999,10
48000,48099,11
48100,48199,8
48200,48299,7
48300,48399,8
48400,48499,5
48500,48599,9
48600,48699,4
48700,48799,9
48800,48899,6
48900,48999,10
49000,49099,6
49100,49199,7
49200,49299,9
49300,49399,6
49400,49499,3
49500,49599,2
49600,49699,6
49700,49799,3
49800,49899,6
49900,49999,10
50000,50099,3
50100,50199,6
50200,50299,3
50300,50399,6
50400,50499,10
50500,50599,8
50600,50699,7
50700,50799,6
50800,50899,4
50900,50999,5
51000,51099,4
51100,51199,4
51200,51299,3
51300,51399,5
51400,51499,8
51500,51599,5
51600,51699,10
51700,51799,5
51800,51899,5
51900,51999,4
52000,52099,6
52100,52199,6
52200,52299,15
52300,52399,6
52400,52499,2
52500,52599,8
52600,52699,4
52700,52799,4
52800,52899,5
52900,52999,8
53000,53099,4
53100,53199,7
53200,53299,3
53300,53399,4
53400,53499,6
53500,53599,2
53600,53699,5
53700,53799,10
53800,53899,4
53900,53999,8
54000,54099,1
54100,54199,6
54200,54299,5
54300,54399,6
54400,54499,3
54500,54599,4
54600,54699,5
54700,54799,7
54800,54899,6
54900,54999,6
55000,55099,9
55100,55199,8
55200,55299,8
55300,55399,2
55400,55499,3
55500,55599,11
55600,55699,6
55700,55799,4
55800,55899,7
55900,55999,2
56000,56099,1
56100,56199,8
56200,56299,5
56300,56399,5
56400,56499,6
56500,56599,3
56600,56699,5
56700,56799,3
56800,56899,4
56900,56999,6
57000,57099,3
57100,57199,6
57200,57299,5
57300,57399,6
57400,57499,4
57500,57599,2
57600,57699,4
57700,57799,3
57800,57899,0
57900,57999,1
58000,58099,1
58100,58199,8
58200,58299,2
58300,58399,6
58400,58499,3
58500,58599,2
58600,58699,4
58700,58799,6
58800,58899,4
58900,58999,3
59000,59099,2
59100,59199,5
59200,59299,3
59300,59399,6
59400,59499,4
59500,59599,8
59600,59699,7
59700,59799,5
59800,59899,4
59900,59999,2
60000,60099,4
60100,60199,2
60200,60299,1
60300,60399,2
60400,60499,2
60500,60599,4
60600,60699,5
60700,60799,0
60800,60899,2
60900,60999,4
61000,61099,3
61100,61199,2
61200,61299,3
61300,61399,3
61400,61499,1
61500,61599,4
61600,61699,5
61700,61799,5
61800,61899,2
61900,61999,1
62000,62099,3
62100,62199,4
62200,62299,2
62300,62399,2
62400,62499,2
62500,62599,3
62600,62699,4
62700,62799,3
62800,62899,3
62900,62999,3
63000,63099,5
63100,63199,4
63200,63299,2
63300,63399,3
63400,63499,5
63500,63599,1
63600,63699,1
63700,63799,0
63800,63899,5
63900,63999,2
64000,64099,3
64100,64199,0
64200,64299,8
64300,64399,4
64400,64499,1
64500,64599,1
64600,64699,3
64700,64799,2
64800,64899,3
64900,64999,3
65000,65099,2
65100,65199,0
65200,65299,1
65300,65399,0
65400,65499,1
65500,65599,1
65600,65699,0
65700,65799,1
65800,65899,2
65900,65999,6
66000,66099,0
66100,66199,1
66200,66299,1
66300,66399,1
66400,66499,1
66500,66599,1
66600,66699,3
66700,66799,2
66800,66899,2
66900,66999,1
67000,67099,2
67100,67199,1
67200,67299,1
67300,67399,0
67400,67499,3
67500,67599,0
67600,67699,3
67700,67799,5
67800,67899,1
67900,67999,2
68000,68099,0
68100,68199,4
68200,68299,1
68300,68399,3
68400,68499,3
68500,68599,5
68600,68699,1
68700,68799,3
68800,68899,1
68900,68999,2
69000,69099,2
69100,69199,3
69200,69299,0
69300,69399,1
69400,69499,5
69500,69599,0
69600,69699,1
69700,69799,1
69800,69899,2
69900,69999,2
70000,70099,1
70100,70199,1
70200,70299,3
70300,70399,2
70400,70499,1
70500,70599,2
70600,70699,2
70700,70799,3
70800,70899,0
70900,70999,2
71000,71099,2
71100,71199,3
71200,71299,1
71300,71399,1
71400,71499,3
71500,71599,0
71600,71699,0
71700,71799,0
71800,71899,1
71900,71999,1
72000,72099,2
72100,72199,1
72200,72299,2
72300,72399,3
72400,72499,2
72500,72599,1
72600,72699,0
72700,72799,1
72800,72899,0
72900,72999,2
73000,73099,1
73100,73199,0
73200,73299,3
73300,73399,0
73400,73499,1
73500,73599,1
73600,73699,2
73700,73799,1
73800,73899,1
73900,73999,3
74000,74099,3
74100,74199,1
74200,74299,1
74300,74399,1
74400,74499,3
74500,74599,2
74600,74699,0
74700,74799,2
74800,74899,3
74900,74999,0
75000,75099,3
75100,75199,0
75200,75299,0
75300,75399,1
75400,75499,2
75500,75599,0
75600,75699,1
75700,75799,1
75800,75899,0
75900,75999,2
76000,76099,2
76100,76199,1
76200,76299,0
76300,76399,1
76400,76499,1
76500,76599,3
76600,76699,0
76700,76799,1
76800,76899,0
76900,76999,1
77000,77099,0
77100,77199,1
77200,77299,1
77300,77399,1
77400,77499,2
77500,77599,2
77600,77699,0
77700,77799,1
77800,77899,0
77900,77999,1
78000,78099,0
78100,78199,2
78200,78299,3
78300,78399,0
78400,78499,0
78500,78599,0
78600,78699,0
78700,78799,1
78800,78899,1
78900,78999,0
79000,79099,1
79100,79199,0
79200,79299,0
79300,79399,0
79400,79499,3
79500,79599,0
79600,79699,1
79700,79799,1
79800,79899,1
79900,79999,1
80000,80099,1
80100,80199,0
80200,80299,0
80300,80399,0
80400,80499,0
80500,80599,1
80600,80699,1
80700,80799,1
80800,80899,0
80900,80999,1
81000,81099,0
81100,81199,0
81200,81299,1
81300,81399,3
81400,81499,0
81500,81599,0
81600,81699,0
81700,81799,2
81800,81899,1
81900,81999,1
82000,82099,0
82100,82199,1
82200,82299,0
82300,82399,2
82400,82499,0
82500,82599,0
82600,82699,1
82700,82799,0
82800,82899,0
82900,82999,1
83000,83099,0
83100,83199,1
83200,83299,0
83300,83399,1
83400,83499,0
83500,83599,1
83600,83699,0
83700,83799,0
83800,83899,1
83900,83999,0
84000,84099,1
84100,84199,0
84200,84299,1
84300,84399,0
84400,84499,1
84500,84599,0
84600,84699,1
84700,84799,2
84800,84899,0
84900,84999,1
85000,85099,0
85100,85199,0
85200,85299,0
85300,85399,0
85400,85499,1
85500,85599,0
85600,85699,1
85700,85799,0
85800,85899,0
85900,85999,0
86000,86099,1
86100,86199,1
86200,86299,0
86300,86399,0
86400,86499,0
86500,86599,0
86600,86699,0
86700,86799,0
86800,86899,1
86900,86999,1
87000,87099,0
87100,87199,0
87200,87299,0
87300,87399,1
87400,87499,0
87500,87599,0
87600,87699,1
87700,87799,0
87800,87899,0
87900,87999,0
88000,88099,0
88100,88199,1
88200,88299,1
88300,88399,1
88400,88499,1
88500,88599,0
88600,88699,1
88700,88799,0
88800,88899,0
88900,88999,1
89000,89099,0
89100,89199,2
89200,89299,0
89300,89399,1
89400,89499,0
89500,89599,0
89600,89699,0
89700,89799,1
89800,89899,1
89900,89999,1
90000,90099,0
90100,90199,0
90200,90299,0
90300,90399,1
90400,90499,0
90500,90599,0
90600,90699,2
90700,90799,0
90800,90899,0
90900,90999,0
91000,91099,1
91100,91199,1
91200,91299,0
91300,91399,2
91400,91499,0
91500,91599,0
91600,91699,0
91700,91799,1
91800,91899,0
91900,91999,0
92000,92099,0
92100,92199,0
92200,92299,1
92300,92399,0
92400,92499,0
92500,92599,0
92600,92699,1
92700,92799,1
92800,92899,0
92900,92999,0
93000,93099,0
93100,93199,1
93200,93299,0
93300,93399,1
93400,93499,0
93500,93599,1
93600,93699,0
93700,93799,0
93800,93899,1
93900,93999,0
94000,94099,0
94100,94199,0
94200,94299,0
94300,94399,0
94400,94499,1
94500,94599,1
94600,94699,1
94700,94799,0
94800,94899,0
94900,94999,1
95000,95099,0
95100,95199,0
95200,95299,0
95300,95399,0
95400,95499,1
95500,95599,1
95600,95699,0
95700,95799,0
95800,95899,0
95900,95999,1
96000,96099,0
96100,96199,0
96200,96299,0
96300,96399,0
96400,96499,0
96500,96599,0
96600,96699,0
96700,96799,0
96800,96899,0
96900,96999,0
97000,97099,1
97100,97199,0
97200,97299,0
97300,97399,0
97400,97499,0
97500,97599,0
97600,97699,1
97700,97799,0
97800,97899,0
97900,97999,1
98000,98099,0
98100,98199,0
98200,98299,0
98300,98399,1
98400,98499,0
98500,98599,0
98600,98699,0
98700,98799,0
98800,98899,0
98900,98999,0
99000,99099,0
99100,99199,0
99200,99299,0
99300,99399,1
99400,99499,1
99500,99599,1
99600,99699,0
99700,99799,0
99800,99899,0
99900,99999,0
100000,100099,0
100100,100199,0
100200,100299,0
100300,100399,0
100400,100499,0
100500,100599,0
100600,100699,0
100700,100799,0
100800,100899,1
100900,100999,0
101000,101099,0
101100,101199,0
101200,101299,1
101300,101399,1
101400,101499,0
101500,101599,0
101600,101699,0
101700,101799,0
101800,101899,0
101900,101999,1
102000,102099,0
102100,102199,0
102200,102299,0
102300,102399,0
102400,102499,1
102500,102599,0
102600,102699,0
102700,102799,0
102800,102899,0
102900,102999,0
103000,103099,0
103100,103199,1
103200,103299,0
103300,103399,0
103400,103499,0
103500,103599,0
103600,103699,0
103700,103799,0
103800,103899,0
103900,103999,0
104000,104099,0
104100,104199,0
104200,104299,0
104300,104399,0
104400,104499,1
104500,104599,0
104600,104699,0
104700,104799,0
104800,104899,0
104900,104999,0
105000,105099,0
105100,105199,0
105200,105299,0
105300,105399,1
105400,105499,1
105500,105599,0
105600,105699,0
105700,105799,0
105800,105899,0
105900,105999,0
106000,106099,0
106100,106199,0
106200,106299,0
106300,106399,0
106400,106499,0
106500,106599,0
106600,106699,0
106700,106799,0
106800,106899,0
106900,106999,0
107000,107099,0
107100,107199,0
107200,107299,0
107300,107399,0
107400,107499,0
107500,107599,0
107600,107699,1
107700,107799,1
107800,107899,0
107900,107999,0
108000,108099,0
108100,108199,0
108200,108299,0
108300,108399,0
108400,108499,0
108500,108599,1
108600,108699,0
108700,108799,0
108800,108899,0
108900,108999,0
109000,109099,0
109100,109199,0
109200,109299,0
109300,109399,0
109400,109499,0
109500,109599,0
109600,109699,0
109700,109799,0
109800,109899,0
109900,109999,0
110000,110099,1
110100,110199,0
110200,110299,0
110300,110399,0
110400,110499,0
110500,110599,0
110600,110699,0
110700,110799,0
110800,110899,0
110900,110999,0
111000,111099,0
111100,111199,1
111200,111299,0
111300,111399,0
111400,111499,0
111500,111599,0
111600,111699,1
111700,111799,0
111800,111899,0
111900,111999,0
112000,112099,1
112100,112199,0
112200,112299,0
112300,112399,0
112400,112499,0
112500,112599,0
112600,112699,0
112700,112799,0
112800,112899,0
112900,112999,0
113000,113099,0
113100,113199,0
113200,113299,0
113300,113399,0
113400,113499,0
113500,113599,0
113600,113699,0
113700,113799,0
113800,113899,0
113900,113999,0
114000,114099,0
114100,114199,0
114200,114299,0
114300,114399,0
114400,114499,0
114500,114599,0
114600,114699,0
114700,114799,0
114800,114899,0
114900,114999,0
115000,115099,0
115100,115199,0
115200,115299,0
115300,115399,0
115400,115499,0
115500,115599,0
115600,115699,0
115700,115799,0
115800,115899,0
115900,115999,0
116000,116099,0
116100,116199,0
116200,116299,0
116300,116399,0
116400,116499,0
116500,116599,0
116600,116699,0
116700,116799,0
116800,116899,0
116900,116999,0
117000,117099,0
117100,117199,0
117200,117299,0
117300,117399,0
117400,117499,0
117500,117599,0
117600,117699,0
117700,117799,0
117800,117899,0
117900,117999,0
118000,118099,0
118100,118199,0
118200,118299,1
118300,118399,0
118400,118499,0
118500,118599,0
118600,118699,0
118700,118799,0
118800,118899,0
118900,118999,0
119000,119099,0
119100,119199,0
119200,119299,0
119300,119399,0
119400,119499,0
119500,119599,0
119600,119699,0
119700,119799,0
119800,119899,0
119900,119999,0
120000,120099,0
120100,120199,0
120200,120299,0
120300,120399,0
120400,120499,0
120500,120599,0
120600,120699,0
120700,120799,0
120800,120899,0
120900,120999,0
121000,121099,0
121100,121199,0
121200,121299,0
121300,121399,0
121400,121499,0
121500,121599,0
121600,121699,0
121700,121799,0
121800,121899,0
121900,121999,0
122000,122099,0
122100,122199,0
122200,122299,0
122300,122399,0
122400,122499,0
122500,122599,0
122600,122699,0
122700,122799,0
122800,122899,0
122900,122999,0
123000,123099,0
123100,123199,0
123200,123299,0
123300,123399,0
123400,123499,0
123500,123599,0
123600,123699,0
123700,123799,0
123800,123899,0
123900,123999,0
124000,124099,0
124100,124199,0
124200,124299,0
124300,124399,0
124400,124499,0
124500,124599,0
124600,124699,0
124700,124799,0
124800,124899,0
124900,124999,0
125000,125099,0
125100,125199,0
125200,125299,0
125300,125399,0
125400,125499,0
125500,125599,0
125600,125699,0
125700,125799,0
125800,125899,0
125900,125999,0
126000,126099,0
126100,126199,0
126200,126299,0
126300,126399,0
126400,126499,0
126500,126599,0
126600,126699,0
126700,126799,0
126800,126899,0
126900,126999,0
127000,127099,0
127100,127199,0
127200,127299,0
127300,127399,0
127400,127499,0
127500,127599,0
127600,127699,0
127700,127799,0
127800,127899,0
127900,127999,0
128000,128099,0
128100,128199,0
128200,128299,1
128300,128399,0
128400,128499,0
