counties,max,9818605.0,06037
counties,min,82.0,48301
tracts,max,37452.0,06073018700
tracts,min,1.0,06037980018
blockGroups,max,37452.0,060730187001
blockGroups,min,1.0,060375409024
blocks,max,19352.0,517100038001000
blocks,min,1.0,010010201001005
