startValue,endValue,quantity
39450,39499,3
39500,39549,2
39550,39599,1
39600,39649,1
39650,39699,2
39700,39749,3
39750,39799,0
39800,39849,1
39850,39899,1
39900,39949,2
39950,39999,2
40000,40049,4
40050,40099,2
40100,40149,2
40150,40199,1
40200,40249,1
40250,40299,1
40300,40349,2
40350,40399,2
40400,40449,1
40450,40499,2
40500,40549,0
40550,40599,1
40600,40649,3
40650,40699,0
40700,40749,1
40750,40799,0
40800,40849,1
40850,40899,2
40900,40949,0
40950,40999,1
41000,41049,1
41050,41099,0
41100,41149,2
41150,41199,1
41200,41249,1
41250,41299,2
41300,41349,0
41350,41399,3
41400,41449,5
41450,41499,1
41500,41549,1
41550,41599,1
41600,41649,0
41650,41699,1
41700,41749,3
41750,41799,0
41800,41849,0
41850,41899,1
41900,41949,1
41950,41999,1
42000,42049,2
42050,42099,2
42100,42149,3
42150,42199,1
42200,42249,2
42250,42299,1
42300,42349,1
42350,42399,1
42400,42449,1
42450,42499,3
42500,42549,0
42550,42599,0
42600,42649,0
42650,42699,1
42700,42749,1
42750,42799,1
42800,42849,2
42850,42899,1
42900,42949,1
42950,42999,4
43000,43049,2
43050,43099,0
43100,43149,1
43150,43199,2
43200,43249,1
43250,43299,2
43300,43349,0
43350,43399,1
43400,43449,2
43450,43499,4
43500,43549,1
43550,43599,3
43600,43649,0
43650,43699,1
43700,43749,3
43750,43799,1
43800,43849,1
43850,43899,2
43900,43949,1
43950,43999,0
44000,44049,1
44050,44099,3
44100,44149,1
44150,44199,0
44200,44249,1
44250,44299,1
44300,44349,2
44350,44399,2
44400,44449,0
44450,44499,0
44500,44549,1
44550,44599,2
44600,44649,0
44650,44699,0
44700,44749,2
44750,44799,2
44800,44849,0
44850,44899,2
44900,44949,2
44950,44999,2
45000,45049,0
45050,45099,1
45100,45149,0
45150,45199,1
45200,45249,1
45250,45299,1
45300,45349,1
45350,45399,1
45400,45449,3
45450,45499,1
45500,45549,4
45550,45599,1
45600,45649,0
45650,45699,1
45700,45749,3
45750,45799,2
45800,45849,2
45850,45899,1
45900,45949,1
45950,45999,0
46000,46049,1
46050,46099,0
46100,46149,0
46150,46199,0
46200,46249,0
46250,46299,1
46300,46349,0
46350,46399,2
46400,46449,1
46450,46499,0
46500,46549,2
46550,46599,1
46600,46649,1
46650,46699,0
46700,46749,2
46750,46799,1
46800,46849,2
46850,46899,4
46900,46949,2
46950,46999,2
47000,47049,2
47050,47099,1
47100,47149,2
47150,47199,2
47200,47249,4
47250,47299,2
47300,47349,2
47350,47399,0
47400,47449,2
47450,47499,1
47500,47549,1
47550,47599,2
47600,47649,0
47650,47699,4
47700,47749,0
47750,47799,1
47800,47849,0
47850,47899,1
47900,47949,2
47950,47999,3
48000,48049,1
48050,48099,1
48100,48149,0
48150,48199,0
48200,48249,1
48250,48299,3
48300,48349,1
48350,48399,1
48400,48449,2
48450,48499,2
48500,48549,0
48550,48599,1
48600,48649,0
48650,48699,4
48700,48749,1
48750,48799,5
48800,48849,1
48850,48899,0
48900,48949,3
48950,48999,2
49000,49049,1
49050,49099,1
49100,49149,1
49150,49199,0
49200,49249,0
49250,49299,1
49300,49349,0
49350,49399,1
49400,49449,0
49450,49499,0
49500,49549,3
49550,49599,2
49600,49649,0
49650,49699,2
49700,49749,1
49750,49799,1
49800,49849,2
49850,49899,1
49900,49949,2
49950,49999,0
50000,50049,0
50050,50099,1
50100,50149,0
50150,50199,0
50200,50249,0
50250,50299,3
50300,50349,3
50350,50399,2
50400,50449,1
50450,50499,4
50500,50549,2
50550,50599,0
50600,50649,1
50650,50699,0
50700,50749,1
50750,50799,1
50800,50849,1
50850,50899,1
50900,50949,0
50950,50999,1
51000,51049,0
51050,51099,0
51100,51149,1
51150,51199,3
51200,51249,1
51250,51299,1
51300,51349,3
51350,51399,0
51400,51449,2
51450,51499,0
51500,51549,1
51550,51599,2
51600,51649,1
51650,51699,2
51700,51749,1
51750,51799,0
51800,51849,2
51850,51899,1
51900,51949,2
51950,51999,6
52000,52049,1
52050,52099,0
52100,52149,2
52150,52199,0
52200,52249,4
52250,52299,1
52300,52349,1
52350,52399,0
52400,52449,2
52450,52499,1
52500,52549,2
52550,52599,1
52600,52649,1
52650,52699,5
52700,52749,1
52750,52799,1
52800,52849,2
52850,52899,0
52900,52949,0
52950,52999,1
53000,53049,0
53050,53099,0
53100,53149,2
53150,53199,1
53200,53249,1
53250,53299,2
53300,53349,1
53350,53399,2
53400,53449,0
