startValue,endValue,quantity
18900,18949,6
18950,18999,7
19000,19049,7
19050,19099,4
19100,19149,3
19150,19199,4
19200,19249,2
19250,19299,6
19300,19349,1
19350,19399,6
19400,19449,3
19450,19499,2
19500,19549,5
19550,19599,2
19600,19649,6
19650,19699,7
19700,19749,5
19750,19799,3
19800,19849,5
19850,19899,6
19900,19949,7
19950,19999,12
20000,20049,6
20050,20099,7
20100,20149,4
20150,20199,3
20200,20249,6
20250,20299,3
20300,20349,7
20350,20399,3
20400,20449,5
20450,20499,5
20500,20549,4
20550,20599,2
20600,20649,5
20650,20699,4
20700,20749,11
20750,20799,9
20800,20849,8
20850,20899,5
20900,20949,5
20950,20999,6
21000,21049,2
21050,21099,4
21100,21149,9
21150,21199,6
21200,21249,9
21250,21299,6
21300,21349,2
21350,21399,1
21400,21449,2
21450,21499,3
21500,21549,7
21550,21599,5
21600,21649,6
21650,21699,5
21700,21749,9
21750,21799,6
21800,21849,8
21850,21899,2
21900,21949,1
21950,21999,2
22000,22049,5
22050,22099,4
22100,22149,4
22150,22199,1
22200,22249,1
22250,22299,2
22300,22349,3
22350,22399,7
22400,22449,2
22450,22499,8
22500,22549,5
22550,22599,2
22600,22649,4
22650,22699,7
22700,22749,3
22750,22799,3
22800,22849,2
22850,22899,7
22900,22949,8
22950,22999,3
23000,23049,8
23050,23099,4
23100,23149,3
23150,23199,6
23200,23249,3
23250,23299,5
23300,23349,3
23350,23399,5
23400,23449,6
23450,23499,5
23500,23549,4
23550,23599,5
23600,23649,10
23650,23699,11
23700,23749,6
23750,23799,3
23800,23849,4
23850,23899,4
23900,23949,2
23950,23999,5
24000,24049,5
24050,24099,4
24100,24149,2
24150,24199,6
24200,24249,3
24250,24299,5
24300,24349,3
24350,24399,4
24400,24449,3
24450,24499,4
24500,24549,8
24550,24599,5
24600,24649,1
24650,24699,3
24700,24749,3
24750,24799,7
24800,24849,2
24850,24899,6
24900,24949,4
24950,24999,4
25000,25049,2
25050,25099,4
25100,25149,4
25150,25199,6
25200,25249,1
25250,25299,3
25300,25349,5
25350,25399,3
25400,25449,3
25450,25499,4
25500,25549,3
25550,25599,8
25600,25649,5
25650,25699,7
25700,25749,5
25750,25799,3
25800,25849,3
25850,25899,9
25900,25949,5
25950,25999,3
26000,26049,7
26050,26099,4
26100,26149,2
26150,26199,8
26200,26249,2
26250,26299,5
26300,26349,6
26350,26399,1
26400,26449,4
26450,26499,9
26500,26549,5
26550,26599,3
26600,26649,6
26650,26699,9
26700,26749,4
26750,26799,2
26800,26849,8
26850,26899,2
26900,26949,13
26950,26999,4
27000,27049,3
27050,27099,2
27100,27149,2
27150,27199,2
27200,27249,6
27250,27299,8
27300,27349,1
27350,27399,4
27400,27449,5
27450,27499,1
27500,27549,4
27550,27599,5
27600,27649,5
27650,27699,4
27700,27749,8
27750,27799,4
27800,27849,5
27850,27899,1
27900,27949,5
27950,27999,4
28000,28049,9
28050,28099,5
28100,28149,5
28150,28199,5
28200,28249,6
28250,28299,0
28300,28349,3
28350,28399,7
28400,28449,1
28450,28499,5
28500,28549,2
28550,28599,4
28600,28649,6
28650,28699,1
28700,28749,3
28750,28799,4
28800,28849,3
28850,28899,3
28900,28949,5
28950,28999,4
29000,29049,4
29050,29099,3
29100,29149,3
29150,29199,3
29200,29249,3
29250,29299,6
29300,29349,5
29350,29399,7
29400,29449,5
29450,29499,2
29500,29549,3
29550,29599,5
29600,29649,2
29650,29699,3
29700,29749,5
29750,29799,6
29800,29849,3
29850,29899,6
29900,29949,1
29950,29999,1
30000,30049,4
30050,30099,3
30100,30149,6
30150,30199,1
30200,30249,5
30250,30299,3
30300,30349,2
30350,30399,3
30400,30449,10
30450,30499,4
30500,30549,2
30550,30599,6
30600,30649,5
30650,30699,3
30700,30749,4
30750,30799,5
30800,30849,3
30850,30899,5
30900,30949,3
30950,30999,5
31000,31049,3
31050,31099,2
31100,31149,4
31150,31199,4
31200,31249,3
31250,31299,3
31300,31349,3
31350,31399,3
31400,31449,6
31450,31499,7
31500,31549,0
31550,31599,5
31600,31649,5
31650,31699,5
31700,31749,5
31750,31799,7
31800,31849,5
31850,31899,2
31900,31949,3
31950,31999,3
32000,32049,3
32050,32099,4
32100,32149,2
32150,32199,4
32200,32249,2
32250,32299,7
32300,32349,7
32350,32399,7
32400,32449,1
32450,32499,4
32500,32549,5
32550,32599,6
32600,32649,2
32650,32699,7
32700,32749,5
32750,32799,4
32800,32849,2
32850,32899,0
32900,32949,3
32950,32999,5
33000,33049,6
33050,33099,2
33100,33149,1
33150,33199,1
33200,33249,5
33250,33299,1
33300,33349,3
33350,33399,1
33400,33449,6
33450,33499,4
33500,33549,1
33550,33599,4
33600,33649,4
33650,33699,4
33700,33749,3
33750,33799,7
33800,33849,3
33850,33899,2
33900,33949,2
33950,33999,6
34000,34049,7
34050,34099,3
34100,34149,2
34150,34199,7
34200,34249,5
34250,34299,4
34300,34349,6
34350,34399,5
34400,34449,2
34450,34499,5
34500,34549,4
34550,34599,4
34600,34649,5
34650,34699,1
34700,34749,1
34750,34799,4
34800,34849,3
34850,34899,3
34900,34949,3
34950,34999,3
35000,35049,1
35050,35099,5
35100,35149,2
35150,35199,6
35200,35249,6
35250,35299,3
35300,35349,4
35350,35399,4
35400,35449,3
35450,35499,5
35500,35549,4
35550,35599,6
35600,35649,3
35650,35699,3
35700,35749,4
35750,35799,6
35800,35849,3
35850,35899,5
35900,35949,1
35950,35999,2
36000,36049,3
36050,36099,2
36100,36149,4
36150,36199,3
36200,36249,5
36250,36299,6
36300,36349,4
36350,36399,3
36400,36449,1
36450,36499,3
36500,36549,2
36550,36599,2
36600,36649,1
36650,36699,2
36700,36749,2
36750,36799,0
36800,36849,3
36850,36899,2
36900,36949,3
36950,36999,4
37000,37049,6
37050,37099,5
37100,37149,2
37150,37199,3
37200,37249,6
37250,37299,5
37300,37349,4
37350,37399,3
37400,37449,3
37450,37499,3
37500,37549,5
37550,37599,3
37600,37649,6
37650,37699,5
37700,37749,5
37750,37799,4
37800,37849,4
37850,37899,1
37900,37949,2
37950,37999,2
38000,38049,5
38050,38099,3
38100,38149,7
38150,38199,3
38200,38249,1
38250,38299,4
38300,38349,5
38350,38399,3
38400,38449,4
38450,38499,5
38500,38549,5
38550,38599,3
38600,38649,0
38650,38699,5
38700,38749,4
38750,38799,7
38800,38849,2
38850,38899,2
38900,38949,0
38950,38999,4
39000,39049,2
39050,39099,1
39100,39149,6
39150,39199,2
39200,39249,7
39250,39299,5
39300,39349,1
39350,39399,4
39400,39449,3
39450,39499,3
39500,39549,3
39550,39599,6
39600,39649,8
39650,39699,2
39700,39749,6
39750,39799,5
39800,39849,3
39850,39899,2
39900,39949,2
39950,39999,2
40000,40049,5
40050,40099,2
40100,40149,4
40150,40199,3
40200,40249,6
40250,40299,4
40300,40349,6
40350,40399,4
40400,40449,3
40450,40499,5
40500,40549,5
40550,40599,6
40600,40649,2
40650,40699,2
40700,40749,9
40750,40799,4
40800,40849,3
40850,40899,1
40900,40949,2
40950,40999,7
41000,41049,3
41050,41099,2
41100,41149,3
41150,41199,1
41200,41249,2
41250,41299,1
41300,41349,5
41350,41399,1
41400,41449,1
41450,41499,4
41500,41549,2
41550,41599,1
41600,41649,5
41650,41699,2
41700,41749,4
41750,41799,3
41800,41849,7
41850,41899,2
41900,41949,4
41950,41999,4
42000,42049,4
42050,42099,2
42100,42149,3
42150,42199,2
42200,42249,3
42250,42299,1
42300,42349,3
42350,42399,0
42400,42449,1
42450,42499,4
42500,42549,5
42550,42599,6
42600,42649,2
42650,42699,4
42700,42749,3
42750,42799,3
42800,42849,4
42850,42899,3
42900,42949,0
42950,42999,0
43000,43049,3
43050,43099,2
43100,43149,4
43150,43199,4
43200,43249,3
43250,43299,4
43300,43349,0
43350,43399,1
43400,43449,6
43450,43499,6
43500,43549,2
43550,43599,5
43600,43649,6
43650,43699,2
43700,43749,2
43750,43799,3
43800,43849,1
43850,43899,6
43900,43949,3
43950,43999,2
44000,44049,6
44050,44099,5
44100,44149,2
44150,44199,4
44200,44249,6
44250,44299,0
44300,44349,2
44350,44399,5
44400,44449,1
44450,44499,2
44500,44549,6
44550,44599,2
44600,44649,4
44650,44699,3
44700,44749,8
44750,44799,5
44800,44849,5
44850,44899,3
44900,44949,5
44950,44999,2
45000,45049,5
45050,45099,5
45100,45149,4
45150,45199,5
45200,45249,1
45250,45299,4
45300,45349,2
45350,45399,0
45400,45449,5
45450,45499,2
45500,45549,3
45550,45599,5
45600,45649,2
45650,45699,3
45700,45749,3
45750,45799,4
45800,45849,2
45850,45899,2
45900,45949,3
45950,45999,3
46000,46049,3
46050,46099,5
46100,46149,0
46150,46199,1
46200,46249,5
46250,46299,6
46300,46349,4
46350,46399,3
46400,46449,2
46450,46499,5
46500,46549,2
46550,46599,6
46600,46649,2
46650,46699,3
46700,46749,3
46750,46799,2
46800,46849,0
46850,46899,2
46900,46949,2
46950,46999,2
47000,47049,3
47050,47099,3
47100,47149,3
47150,47199,3
47200,47249,0
47250,47299,1
47300,47349,4
47350,47399,4
47400,47449,4
47450,47499,3
47500,47549,3
47550,47599,8
47600,47649,5
47650,47699,5
47700,47749,2
47750,47799,4
47800,47849,3
47850,47899,0
47900,47949,2
47950,47999,1
48000,48049,7
48050,48099,4
48100,48149,4
48150,48199,3
48200,48249,2
48250,48299,4
48300,48349,2
48350,48399,4
48400,48449,5
48450,48499,5
48500,48549,0
48550,48599,1
48600,48649,3
48650,48699,2
48700,48749,1
48750,48799,2
48800,48849,2
48850,48899,6
48900,48949,1
48950,48999,0
49000,49049,5
49050,49099,3
49100,49149,6
49150,49199,1
49200,49249,2
49250,49299,2
49300,49349,5
49350,49399,1
49400,49449,0
49450,49499,3
49500,49549,5
49550,49599,3
49600,49649,4
49650,49699,5
49700,49749,2
49750,49799,4
49800,49849,3
49850,49899,5
49900,49949,3
49950,49999,1
50000,50049,4
50050,50099,5
50100,50149,1
50150,50199,0
50200,50249,2
50250,50299,5
50300,50349,4
50350,50399,2
50400,50449,4
50450,50499,5
50500,50549,6
50550,50599,3
50600,50649,3
50650,50699,0
50700,50749,4
50750,50799,2
50800,50849,3
50850,50899,4
50900,50949,2
50950,50999,1
51000,51049,1
51050,51099,1
51100,51149,2
51150,51199,4
51200,51249,3
51250,51299,1
51300,51349,2
51350,51399,1
51400,51449,0
51450,51499,1
51500,51549,3
51550,51599,3
51600,51649,4
51650,51699,5
51700,51749,1
51750,51799,7
51800,51849,8
51850,51899,1
51900,51949,5
51950,51999,3
52000,52049,2
52050,52099,3
52100,52149,1
52150,52199,3
52200,52249,0
52250,52299,2
52300,52349,0
52350,52399,3
52400,52449,3
52450,52499,0
52500,52549,2
52550,52599,2
52600,52649,4
52650,52699,1
52700,52749,5
52750,52799,3
52800,52849,3
52850,52899,4
52900,52949,3
52950,52999,3
53000,53049,2
53050,53099,5
53100,53149,3
53150,53199,4
53200,53249,5
53250,53299,3
53300,53349,3
53350,53399,6
53400,53449,2
53450,53499,2
53500,53549,3
53550,53599,4
53600,53649,2
53650,53699,2
53700,53749,5
53750,53799,3
53800,53849,5
53850,53899,3
53900,53949,1
53950,53999,2
54000,54049,3
54050,54099,3
54100,54149,5
54150,54199,3
54200,54249,4
54250,54299,1
54300,54349,4
54350,54399,3
54400,54449,1
54450,54499,5
54500,54549,1
54550,54599,2
54600,54649,1
54650,54699,2
54700,54749,2
54750,54799,6
54800,54849,7
54850,54899,3
54900,54949,5
54950,54999,1
55000,55049,1
55050,55099,5
55100,55149,2
55150,55199,3
55200,55249,3
55250,55299,3
55300,55349,4
55350,55399,2
55400,55449,2
55450,55499,2
55500,55549,2
55550,55599,6
55600,55649,7
55650,55699,1
55700,55749,4
55750,55799,2
55800,55849,3
55850,55899,2
55900,55949,8
55950,55999,5
56000,56049,8
56050,56099,5
56100,56149,8
56150,56199,2
56200,56249,1
56250,56299,2
56300,56349,2
56350,56399,2
56400,56449,0
56450,56499,4
56500,56549,0
56550,56599,4
56600,56649,3
56650,56699,2
56700,56749,1
56750,56799,4
56800,56849,5
56850,56899,1
56900,56949,2
56950,56999,1
57000,57049,0
57050,57099,3
57100,57149,6
57150,57199,1
57200,57249,5
57250,57299,0
57300,57349,4
57350,57399,2
57400,57449,2
57450,57499,5
57500,57549,3
57550,57599,5
57600,57649,3
57650,57699,1
57700,57749,2
57750,57799,3
57800,57849,0
57850,57899,2
57900,57949,6
57950,57999,0
58000,58049,2
58050,58099,6
58100,58149,3
58150,58199,2
58200,58249,3
58250,58299,4
58300,58349,2
58350,58399,3
58400,58449,1
58450,58499,1
58500,58549,2
58550,58599,2
58600,58649,4
58650,58699,3
58700,58749,2
58750,58799,2
58800,58849,1
58850,58899,4
58900,58949,5
58950,58999,4
59000,59049,3
59050,59099,1
59100,59149,5
59150,59199,2
59200,59249,5
59250,59299,6
59300,59349,3
59350,59399,2
59400,59449,3
59450,59499,6
59500,59549,3
59550,59599,3
59600,59649,2
59650,59699,3
59700,59749,3
59750,59799,2
59800,59849,2
59850,59899,2
59900,59949,3
59950,59999,3
60000,60049,3
60050,60099,4
60100,60149,1
60150,60199,3
60200,60249,4
60250,60299,1
60300,60349,5
60350,60399,2
60400,60449,3
60450,60499,2
60500,60549,3
60550,60599,1
60600,60649,0
60650,60699,1
60700,60749,5
60750,60799,3
60800,60849,2
60850,60899,3
60900,60949,2
60950,60999,0
61000,61049,4
61050,61099,4
61100,61149,0
61150,61199,3
61200,61249,4
61250,61299,3
61300,61349,3
61350,61399,4
61400,61449,3
61450,61499,4
61500,61549,3
61550,61599,1
61600,61649,4
61650,61699,0
61700,61749,4
61750,61799,1
61800,61849,2
61850,61899,3
61900,61949,6
61950,61999,2
62000,62049,3
62050,62099,2
62100,62149,2
62150,62199,5
62200,62249,4
62250,62299,1
62300,62349,2
62350,62399,1
62400,62449,1
62450,62499,3
62500,62549,0
62550,62599,2
62600,62649,0
62650,62699,2
62700,62749,3
62750,62799,1
62800,62849,2
62850,62899,1
62900,62949,3
62950,62999,2
63000,63049,4
63050,63099,3
63100,63149,4
63150,63199,5
63200,63249,0
63250,63299,0
63300,63349,2
63350,63399,3
63400,63449,3
63450,63499,2
63500,63549,1
63550,63599,4
63600,63649,1
63650,63699,3
63700,63749,1
63750,63799,5
63800,63849,4
63850,63899,3
63900,63949,2
63950,63999,0
64000,64049,4
64050,64099,2
64100,64149,4
64150,64199,1
64200,64249,7
64250,64299,4
64300,64349,2
64350,64399,4
64400,64449,2
64450,64499,0
64500,64549,3
64550,64599,0
64600,64649,1
64650,64699,1
64700,64749,2
64750,64799,0
64800,64849,1
64850,64899,3
64900,64949,2
64950,64999,6
65000,65049,2
65050,65099,1
65100,65149,1
65150,65199,1
65200,65249,4
65250,65299,2
65300,65349,3
65350,65399,3
65400,65449,3
65450,65499,2
65500,65549,2
65550,65599,0
65600,65649,3
65650,65699,0
65700,65749,2
65750,65799,2
65800,65849,4
65850,65899,3
65900,65949,2
65950,65999,0
66000,66049,3
66050,66099,2
66100,66149,6
66150,66199,0
66200,66249,0
66250,66299,2
66300,66349,2
66350,66399,1
66400,66449,6
66450,66499,0
66500,66549,3
66550,66599,5
66600,66649,3
66650,66699,3
66700,66749,3
66750,66799,2
66800,66849,2
66850,66899,1
66900,66949,2
66950,66999,3
67000,67049,1
67050,67099,3
67100,67149,0
67150,67199,1
67200,67249,2
67250,67299,2
67300,67349,3
67350,67399,0
67400,67449,2
67450,67499,2
67500,67549,3
67550,67599,3
67600,67649,2
67650,67699,0
67700,67749,2
67750,67799,3
67800,67849,2
67850,67899,2
67900,67949,1
67950,67999,4
68000,68049,4
68050,68099,1
68100,68149,2
68150,68199,3
68200,68249,2
68250,68299,4
68300,68349,3
68350,68399,3
68400,68449,3
68450,68499,2
68500,68549,3
68550,68599,2
68600,68649,3
68650,68699,2
68700,68749,2
68750,68799,2
68800,68849,5
68850,68899,4
68900,68949,2
68950,68999,7
69000,69049,3
69050,69099,0
69100,69149,4
69150,69199,3
69200,69249,2
69250,69299,1
69300,69349,2
69350,69399,2
69400,69449,2
69450,69499,3
69500,69549,1
69550,69599,2
69600,69649,1
69650,69699,4
69700,69749,3
69750,69799,5
69800,69849,2
69850,69899,2
69900,69949,2
69950,69999,3
70000,70049,1
70050,70099,1
70100,70149,1
70150,70199,2
70200,70249,2
70250,70299,4
70300,70349,0
70350,70399,0
70400,70449,3
70450,70499,4
70500,70549,1
70550,70599,4
70600,70649,2
70650,70699,1
70700,70749,0
70750,70799,0
70800,70849,2
70850,70899,2
70900,70949,3
70950,70999,0
71000,71049,2
71050,71099,1
71100,71149,3
71150,71199,3
71200,71249,2
71250,71299,2
71300,71349,1
71350,71399,3
71400,71449,2
71450,71499,1
71500,71549,2
71550,71599,2
71600,71649,3
71650,71699,1
71700,71749,0
71750,71799,2
71800,71849,3
71850,71899,1
71900,71949,1
71950,71999,3
72000,72049,1
72050,72099,2
72100,72149,1
72150,72199,0
72200,72249,2
72250,72299,3
72300,72349,2
72350,72399,1
72400,72449,1
72450,72499,1
72500,72549,2
72550,72599,1
72600,72649,5
72650,72699,1
72700,72749,4
72750,72799,0
72800,72849,1
72850,72899,3
72900,72949,2
72950,72999,0
73000,73049,4
73050,73099,0
73100,73149,2
73150,73199,0
73200,73249,4
73250,73299,0
73300,73349,3
73350,73399,3
73400,73449,3
73450,73499,3
73500,73549,1
73550,73599,2
73600,73649,2
73650,73699,1
73700,73749,1
73750,73799,2
73800,73849,1
73850,73899,0
73900,73949,2
73950,73999,3
74000,74049,1
74050,74099,2
74100,74149,1
74150,74199,3
74200,74249,2
74250,74299,1
74300,74349,1
74350,74399,1
74400,74449,0
74450,74499,2
74500,74549,1
74550,74599,4
74600,74649,1
74650,74699,1
74700,74749,3
74750,74799,0
74800,74849,2
74850,74899,1
74900,74949,1
74950,74999,2
75000,75049,2
75050,75099,3
75100,75149,3
75150,75199,0
75200,75249,2
75250,75299,2
75300,75349,3
75350,75399,4
75400,75449,1
75450,75499,3
75500,75549,2
75550,75599,3
75600,75649,3
75650,75699,3
75700,75749,0
75750,75799,1
75800,75849,4
75850,75899,3
75900,75949,1
75950,75999,1
76000,76049,0
76050,76099,2
76100,76149,2
76150,76199,0
76200,76249,1
76250,76299,1
76300,76349,2
76350,76399,3
76400,76449,2
76450,76499,1
76500,76549,2
76550,76599,3
76600,76649,2
76650,76699,3
76700,76749,4
76750,76799,4
76800,76849,2
76850,76899,1
76900,76949,1
76950,76999,3
77000,77049,0
77050,77099,1
77100,77149,2
77150,77199,2
77200,77249,1
77250,77299,1
77300,77349,4
77350,77399,2
77400,77449,3
77450,77499,2
77500,77549,1
77550,77599,0
77600,77649,0
77650,77699,1
77700,77749,2
77750,77799,1
77800,77849,0
77850,77899,0
77900,77949,1
77950,77999,2
78000,78049,0
78050,78099,0
78100,78149,1
78150,78199,2
78200,78249,1
78250,78299,2
78300,78349,2
78350,78399,0
78400,78449,2
78450,78499,0
78500,78549,1
78550,78599,3
78600,78649,0
78650,78699,1
78700,78749,1
78750,78799,3
78800,78849,1
78850,78899,0
78900,78949,1
78950,78999,0
79000,79049,1
79050,79099,0
79100,79149,2
79150,79199,2
79200,79249,0
79250,79299,0
79300,79349,2
79350,79399,2
79400,79449,2
79450,79499,1
79500,79549,2
79550,79599,0
79600,79649,2
79650,79699,3
79700,79749,1
79750,79799,1
79800,79849,1
79850,79899,2
79900,79949,3
79950,79999,1
80000,80049,1
80050,80099,3
80100,80149,1
80150,80199,0
80200,80249,1
80250,80299,3
80300,80349,0
80350,80399,1
80400,80449,3
80450,80499,1
80500,80549,2
80550,80599,2
80600,80649,1
80650,80699,3
80700,80749,0
80750,80799,1
80800,80849,0
80850,80899,2
80900,80949,4
80950,80999,2
81000,81049,2
81050,81099,2
81100,81149,2
81150,81199,1
81200,81249,1
81250,81299,5
81300,81349,2
81350,81399,0
81400,81449,1
81450,81499,1
81500,81549,2
81550,81599,4
81600,81649,2
81650,81699,1
81700,81749,1
81750,81799,2
81800,81849,2
81850,81899,2
81900,81949,1
81950,81999,0
82000,82049,4
82050,82099,7
82100,82149,1
82150,82199,2
82200,82249,6
82250,82299,1
82300,82349,2
82350,82399,2
82400,82449,1
82450,82499,3
82500,82549,2
82550,82599,2
82600,82649,3
82650,82699,2
82700,82749,0
82750,82799,1
82800,82849,1
82850,82899,4
82900,82949,0
82950,82999,4
83000,83049,4
83050,83099,2
83100,83149,2
83150,83199,1
83200,83249,1
83250,83299,2
83300,83349,1
83350,83399,2
83400,83449,0
83450,83499,1
83500,83549,3
83550,83599,1
83600,83649,2
83650,83699,0
83700,83749,1
83750,83799,0
83800,83849,4
83850,83899,2
83900,83949,3
83950,83999,1
84000,84049,0
84050,84099,2
84100,84149,2
84150,84199,2
84200,84249,0
84250,84299,0
84300,84349,1
84350,84399,1
84400,84449,0
84450,84499,1
84500,84549,2
84550,84599,1
84600,84649,1
84650,84699,2
84700,84749,1
84750,84799,2
84800,84849,2
84850,84899,3
84900,84949,2
84950,84999,2
85000,85049,1
85050,85099,1
85100,85149,2
85150,85199,3
85200,85249,1
85250,85299,3
85300,85349,1
85350,85399,2
85400,85449,1
85450,85499,0
85500,85549,3
85550,85599,0
85600,85649,0
85650,85699,1
85700,85749,2
85750,85799,2
85800,85849,2
85850,85899,2
85900,85949,2
85950,85999,1
86000,86049,0
86050,86099,2
86100,86149,3
86150,86199,2
86200,86249,2
86250,86299,1
86300,86349,1
86350,86399,1
86400,86449,0
86450,86499,3
86500,86549,1
86550,86599,6
86600,86649,3
86650,86699,1
86700,86749,1
86750,86799,1
86800,86849,2
86850,86899,0
86900,86949,0
86950,86999,0
87000,87049,2
87050,87099,0
87100,87149,1
87150,87199,2
87200,87249,2
87250,87299,1
87300,87349,1
87350,87399,2
87400,87449,3
87450,87499,0
87500,87549,3
